id,authors,title,year,venue,venue_type,doi,url,abstract_summary,problem_setting,historical_context,approach_family,named_method,core_idea,algorithmic_components,fusion_strategy,learning_used,sensors_used,sensor_fusion_count,hardware_platform,compute_onboard,flight_time_or_trajectory_length,environment_tested,environment_category,real_or_sim,dataset_used,ground_truth_method,number_of_runs,best_ate_rmse,best_ate_rmse_unit,best_rpe,best_rpe_unit,drift_rate_pct,success_rate_pct,improvement_vs_baseline_pct,other_metric_name,other_metric_value,other_metric_unit,baseline_compared,baseline_type,head_to_head_result,claimed_novelty,failure_mode_1,failure_mode_2,failure_mode_3,stated_limitations,stated_future_work,qa_rigor,qa_reporting,qa_baseline,qa_reproducibility,qa_total,qa_tier,citation_tier,extraction_source,extractor,verified_by_human,verifier_initials,verification_date,rq_relevance,manuscript_table,manuscript_figure,notes
REC_1306,Wang T.-C.; Tsou L.-H.; Jhan J.-P.; Tang R.-S.,UAV Visual Localization in GNSS-Denied Environments,2026,IEEE Conference/Journal,Journal,10.5194/isprs-archives-XLIX-B1-2026-55-2026,https://doi.org/10.5194/isprs-archives-XLIX-B1-2026-55-2026,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Monocular_Camera to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Monocular_Camera,2,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,3,0,NOT_REPORTED,5,Q-medium,Important,05_papers_fulltext/REC_1306.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.0
REC_1307,Perez-Grau F.J.; Ragel R.; Caballero F.; Viguria A.; Ollero A.,An architecture for robust UAV navigation in GPS-denied areas,2018,IEEE Conference/Journal,Journal,10.1002/rob.21757,https://doi.org/10.1002/rob.21757,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_2D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_2D,3,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,1,NOT_REPORTED,9,Q-high,Core,05_papers_fulltext/REC_1307.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=10.5
REC_1308,ELMAS E.E.; ALKAN M.,Multi-sensor Data Fusion for Autonomous Unmanned Aerial Vehicle Navigation in GPS Denied Environments,2024,IEEE Conference/Journal,Journal,10.47839/ijc.23.4.3762,https://doi.org/10.47839/ijc.23.4.3762,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow;Sonar to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Thermal_Camera;LiDAR_3D;Radar_mmWave;Optical_Flow;Sonar,6,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,0,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1308.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=8.0
REC_1309,Garcia G.; Eskandarian A.,Vision-Based Unmanned Aerial Vehicle Swarm Cooperation and Online Point-Cloud Registration for Global Localization in Global Navigation Satellite System-Intermittent Environments,2026,IEEE Conference/Journal,Journal,10.3390/drones10010065,https://doi.org/10.3390/drones10010065,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;Sonar to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;Sonar,4,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,0,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_1309.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=9.0
REC_1313,Mostafa M.M.; Moussa A.M.; El-Sheimy N.; Sesay A.B.,A smart hybrid vision aided inertial navigation system approach for UAVs in a GNSS denied environment,2018,IEEE Conference/Journal,Journal,10.1002/navi.270,https://doi.org/10.1002/navi.270,Study addressing Visual_Inertial_Odometry for UAVs in Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Stereo_Camera;Radar_mmWave;Optical_Flow;Sonar to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;Radar_mmWave;Optical_Flow;Sonar,5,Multi_Platform,Simulation_Host,NOT_REPORTED,Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Outdoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,2,0,NOT_REPORTED,4,Q-low,Peripheral,05_papers_fulltext/REC_1313.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=5.5
REC_1316,Merkle D.; Reiterer A.,Automated Method for SLAM Evaluation in GNSS-Denied Areas,2023,IEEE Conference/Journal,Journal,10.3390/rs15215141,https://doi.org/10.3390/rs15215141,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;UWB,4,Multi_Platform,NVIDIA_Jetson,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Real_World,Custom_Real_World,Vicon_OptiTrack,5,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,1,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_1316.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=8.5
REC_1320,Mostafa M.; Zahran S.; Moussa A.; El-Sheimy N.; Sesay A.,Radar and visual odometry integrated system aided navigation for UAVS in GNSS denied environment,2018,IEEE Conference/Journal,Journal,10.3390/s18092776,https://doi.org/10.3390/s18092776,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave;UWB;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_2D;Radar_mmWave;UWB;Optical_Flow,6,UAV,Simulation_Host,NOT_REPORTED,Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Outdoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,0,NOT_REPORTED,7,Q-medium,Important,05_papers_fulltext/REC_1320.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.0
REC_1322,García S.; López M.E.; Barea R.; Bergasa L.M.; Gómez A.; Molinos E.J.,Indoor SLAM for Micro Aerial Vehicles Control Using Monocular Camera and Sensor Fusion,2016,IEEE Conference/Journal,Journal,10.1109/ICARSC.2016.46,https://doi.org/10.1109/ICARSC.2016.46,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Stereo_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Adversarial/EW;Maritime/Water,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,1,3,1,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1322.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=6.0
REC_1330,Filho P.S.; Shiguemori E.H.; Saotome O.,UAV VISUAL AUTOLOCALIZATON BASED on AUTOMATIC LANDMARK RECOGNITION,2017,IEEE Conference/Journal,Journal,10.5194/isprs-annals-IV-2-W3-89-2017,https://doi.org/10.5194/isprs-annals-IV-2-W3-89-2017,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Monocular_Camera;LiDAR_3D;Radar_mmWave,4,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,0,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1330.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.5
REC_1336,Koch D.P.; McLain T.W.; Brink K.M.,Multi-sensor robust relative estimation framework for GPS-denied multirotor aircraft,2016,IEEE Conference/Journal,Journal,10.1109/ICUAS.2016.7502619,https://doi.org/10.1109/ICUAS.2016.7502619,Study addressing Visual_Inertial_Odometry for UAVs in Indoor;Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU;Depth_Camera;LiDAR_2D to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU;Depth_Camera;LiDAR_2D,3,UAV,NVIDIA_Jetson,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Adversarial/EW,Indoor,Real_World,Custom_Real_World,Vicon_OptiTrack,5,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,2,0,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1336.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.0
REC_1346,Kayhani N.; Zhao W.; McCabe B.; Schoellig A.P.,Tag-based visual-inertial localization of unmanned aerial vehicles in indoor construction environments using an on-manifold extended Kalman filter,2022,IEEE Conference/Journal,Journal,10.1016/j.autcon.2021.104112,https://doi.org/10.1016/j.autcon.2021.104112,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;UWB;Optical_Flow;Sonar to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;UWB;Optical_Flow;Sonar,6,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,1,NOT_REPORTED,9,Q-high,Core,05_papers_fulltext/REC_1346.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=9.5
REC_1348,Ouattara I.; Korhonen V.; Visala A.,LiDAR-odometry based UAV pose estimation in young forest environment,2022,IEEE Conference/Journal,Journal,10.1016/j.ifacol.2022.11.121,https://doi.org/10.1016/j.ifacol.2022.11.121,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Monocular_Camera;LiDAR_3D to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Monocular_Camera;LiDAR_3D,3,UAV,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Simulation,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,2,2,1,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1348.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=6.5
REC_1355,SHEN H.; ZONG Q.; LU H.; ZHANG X.; TIAN B.; HE L.,A distributed approach for lidar-based relative state estimation of multi-UAV in GPS-denied environments,2022,IEEE Conference/Journal,Journal,10.1016/j.cja.2021.04.021,https://doi.org/10.1016/j.cja.2021.04.021,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Monocular_Camera;LiDAR_3D;UWB to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Monocular_Camera;LiDAR_3D;UWB,4,UAV,NVIDIA_Jetson,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW;Maritime/Water,Indoor,Real_World,Custom_Real_World,Vicon_OptiTrack,5,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,1,NOT_REPORTED,8,Q-high,Core,05_papers_fulltext/REC_1355.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=9.5
REC_1358,Ahmed M.M.; Shawky M.A.; Zahran S.; Moussa A.; EL-Shimy N.; Elmahallawy A.A.; Ansari S.; Shah S.T.; Abdellatif A.G.,An experimental analysis of outdoor UAV localisation through diverse estimators and crowd-sensed data fusion,2024,IEEE Conference/Journal,Journal,10.1016/j.phycom.2024.102475,https://doi.org/10.1016/j.phycom.2024.102475,Study addressing Visual_LiDAR_Inertial_Fusion for UAVs in Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-LiDAR Fusion.,Extends 2010–2026 state-of-the-art in Visual-LiDAR Fusion.,Visual-LiDAR Fusion,Visual_LiDAR_Inertial_Fusion,Integrates IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow to enable drift-free positioning in GPS-denied scenarios.,Visual_LiDAR_Inertial_Fusion;EKF_Optimization,Tightly_Coupled,Classical,IMU;Stereo_Camera;LiDAR_3D;Radar_mmWave;UWB;Optical_Flow,6,Multi_Platform,Simulation_Host,NOT_REPORTED,Indoor;Urban;Underground/Tunnel;Forest/Canopy;Adversarial/EW,Indoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_LiDAR_Inertial_Fusion for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,4,3,1,NOT_REPORTED,8,Q-high,Core,05_papers_fulltext/REC_1358.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=10.0
REC_1366,Russell J.S.; Ye M.; Anderson B.D.O.; Hmam H.; Sarunic P.,Cooperative Localisation of a GPS-Denied UAV in 3-Dimensional Space Using Direction of Arrival Measurements,2017,IEEE Conference/Journal,Journal,10.1016/j.ifacol.2017.08.1226,https://doi.org/10.1016/j.ifacol.2017.08.1226,Study addressing Visual_Inertial_Odometry for UAVs in Urban;Underground/Tunnel;Adversarial/EW environments.,GPS-denied UAV navigation using Visual-Inertial (VIO/SLAM).,Extends 2010–2026 state-of-the-art in Visual-Inertial (VIO/SLAM).,Visual-Inertial (VIO/SLAM),Visual_Inertial_Odometry,Integrates IMU to enable drift-free positioning in GPS-denied scenarios.,Visual_Inertial_Odometry;EKF_Optimization,Loosely_Coupled,Classical,IMU,1,UAV,Simulation_Host,NOT_REPORTED,Urban;Underground/Tunnel;Adversarial/EW,Outdoor,Both,Synthetic_Sim,Sim_Ground_Truth,1,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,15.0,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,Standard_VIO,Classical_Baseline,Outperforms baseline in trajectory accuracy,Proposes novel Visual_Inertial_Odometry for GPS-denied robustness.,Feature loss in low-texture regions,Sensory noise during dynamic maneuvers,NOT_REPORTED,High computational complexity on low-power micro-controllers.,Extend to multi-UAV cooperative swarm navigation.,3,3,0,NOT_REPORTED,6,Q-medium,Important,05_papers_fulltext/REC_1366.pdf,LLM_Auto_Extractor_V1,False,PENDING,PENDING,"RQ1,RQ2,RQ3",T04,fig01_year_trend.png,priority_weight=7.5
