id,title,abstract,authors,year,doi,venue,source,ai_decision,ai_confidence,criteria_triggered,justification
REC_0925,Techniques for Constructing Indoor Navigation Systems for the Visually Impaired: A Review,"Sight is an important sensory input for humans to navigate their surrounding environment independently. Tasks that are simple for the sighted are often difficult for a visually impaired person. Throughout the years, many researchers dedicated their time and efforts to design and implement technologies and devices that can help a visually impaired person to navigate in unknown areas independently. An assistive navigation system integrates multiple advanced technologies such as wayfinding, obstacle avoidance, and human-machine interface to assist the visually impaired. Individual components have been explored extensively in the literature and it is a daunting task to review this literature in its entirety. In this article, a compact but comprehensive collection of available methods to build each component is summarized. The discussed methods in this article may have not been implemented for a navigation assistive technology for visually impaired directly but they have great potential to be integrated as an individual building block for this task. Given that every approach has its own challenges, methods to combat those challenges have been presented. The purpose of this article is to present researchers with a comprehensive review of the available components and methods by recapping the essential knowledge to understand the nuances in each component and give them a baseline to start with.",R. N. Kandalan; K. Namuduri,2020,10.1109/THMS.2020.3016051,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0926,The Cloudlet MEC Enabling ISAR Based Indoor Localization and Navigation System Using Passive UHF RFID,"The location-based services (LBS) aid the next-generation Internet of Things (IoT) by adding the location context to IoT data. A novel real-time indoor localization and navigation (ILN) system is proposed in this paper. The passive ultra-high frequency Radio Frequency Identification (UHF RFID) tags are mounted on the walls of known locations throughout the indoor environment as reference tags, then the localization of RFID reader is calculated by the inverse synthetic aperture radar (ISAR) algorithm exploiting tags’ backscatter phase information, which would have an accuracy within 1 meter. The resultant trajectory can be obtained to support the accurate navigation. A cloudlet mobile edge computing (MEC) framework is designed to properly process the first-stage sensor data and differentiatedly handle the various ILN tasks between the mobile device and remote server. Therefore, a highly accurate localization and turn-by-turn floor-cognitive navigation real-time solution would be feasibly constituted. It is highly adoptable by the mass-market due to the wide-range, low cost and energy-efficient features. This solution would benefit the future LBS such as indoor delivery robots, unmaned vehicles, auto-inventory checking etc.",S. Zhao,2021,10.1109/IAECST54258.2021.9695729,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0927,Drone Agents: learning to fly to learn how to see,"Recent advances in reinforcement learning (RL) have opened promising opportunities for autonomous drone navigation. However, bridging RL-based methods with high-fidelity simulation environments remains an open challenge. In this paper, we introduce a novel multi-task approach for real-time RL-based autonomous drone navigation inside Unreal Engine 5. The idea is simple but effective: by using a physically accurate drone model and systematically increasing the complexity of simulated scenarios — from predefined path following to dynamic visual tracking with advanced sensing modalities — we achieve impressive generalization to multiple dynamically changing tasks. Our method addresses critical gaps in drone autonomy research, such as obstacle avoidance in swarm coordination and robust visual target tracking under varying environmental conditions. Through comprehensive experimental evaluation on pedestrian detection data in an urban scenario, we highlight the essential factors influencing drone learning performance. Our fine-tuned YOLOv8 model improves pedestrian detection recall from 72.41% to 84.71% on synthetic aerial images, demonstrating the effectiveness of drone-collected data for domain adaptation. https://mmlab-cv.github.io/DroneAgents/",D. D. Pietra; K. Govindarajan; F. Granelli; A. Rosani; N. Garau,2025,10.1109/AVSS65446.2025.11149899,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
REC_0928,A Method for Enhanced Depth Detection in Underwater Navigation: Implementation and Comparative Study,"Accurate depth detection is crucial for underwater navigation systems such as Doppler Velocity Logs, echo sounders, and autonomous underwater vehicle guidance systems. Traditional envelope-based technique detects the arrival time of the echo by extracting the signal envelope. Although this method is simple to compute, it often lacks accuracy and results in more false echo detections at low Signal-to-Noise Ratios, especially in conditions of high signal attenuation. Correlation-based processing assesses the similarity between transmitted and received signals. However, this method can be complicated and sensitive to frequency shifts in the received waveform caused by the relative motion between the transducer and the target. To address these challenges, this paper introduces a Correlation-based Time Delay estimation technique that combines frequencydomain information with a two-stage cross-correlation approach to provide accurate and efficient depth estimation. The proposed method reduces noise and frequency mismatch effects by correlating the received signal with simulated reference waveforms. This improves robustness in low-Signal-to-Noise Ratio conditions. A systematic comparison between the Echo Envelope Thresholding method and Correlation-based Time Delay estimation technique is conducted using a laboratory setup that includes a waveform generator, signal attenuator, receiver module, data acquisition system, and Graphical User Interface to simulate a realistic acoustic channel. Simulation, laboratory experiments, and field trial results show that the Correlation-based Time Delay estimation technique consistently performs better than the Echo Envelope Thresholding method in challenging underwater situations, offering high depth accuracy, and stable performance while maintaining an acceptable computational load.",S. M. Annapurna; R. Sarath Chandran; T. P. Haneesh Sankar; K. R. Rajesh,2025,10.1109/SYMPOL68153.2025.11395649,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0929,Semi-Aerodynamic-Model-Aided Filtering Algorithm for Fixed-Wing Unmanned Aerial Vehicles,"To enhance the navigation performance and distur-bance resistance of unmanned aerial vehicles (UAV s) in complex environments, This paper proposes a semi-aerodynamic model fusion algorithm that relies exclusively on ground-measurable pa-rameters. By designing and training a Long Short-Term Memory (LSTM) network, we enable drift-free prediction of aerodynamic angles (angle of attack and sideslip angle) using easily accessible onboard data such as control surface deflections, without relying on external positioning. Furthermore, the dynamic model and multi-source navigation problem are formulated within a right-invariant Extended Kalman Filter (EKF) framework on Lie groups, enabling multi-rate fusion of heterogeneous onboard sensor measurements. Experimental results demonstrate the algorithm's resilience in Global Navigation Satellite System (GNSS)-denied environments.",X. Ye; F. Song; Z. He; Y. Cai; X. Zhang; D. Huang,2025,10.1109/CoMEA66280.2025.11241926,,IEEE_Xplore,borderline_exclude,low,"[""E2""]",GPS-denied setting is mentioned but evidence for it being the primary contribution vs peripheral assumption is ambiguous.
REC_0930,Feature-Based Bathymetric Matching of Autonomous Underwater Vehicle Transects using Robust Gaussian Processes,"Autonomous underwater vehicles have become essential tools for the collection of high-resolution bathymetric and geophysical data. An inertial navigation system, aided by a Doppler velocity log and a surface-mounted ultrashort baseline acoustic positioning system, is generally capable of providing sufficient accuracy at conventional survey scales. However, the accuracy decreases with depth, and the resulting relative positioning across different transects may not be sufficient to resolve features of interest at fine scales. This work presents a method for accurate coregistration of the position of adjacent transects. The approach is based on detecting and matching local features in overlapping multibeam echosounder swaths. The navigational errors for the transects are taken to be described by latent Gaussian processes, observed through these matches. The hyperparameters of the Gaussian process are learned from the data themselves and do neither require tuning of filter parameters nor intimate knowledge of the autonomous system or its sensor configuration. The proposed method is robust to outliers by considering a non-Gaussian observation model. The approach is demonstrated on a data set collected at the Arctic Mid-Ocean Ridge (AMOR). The method can be used to construct high-resolution bathymetric models from repeated passes over the same area or to accurately coregister other sensors such as cameras, subbottom profilers, and magnetometers. The primary contribution of this work is the application of feature-based matching of bathymetry with a robust Gaussian process.",Ø. Sture; M. Ludvigsen,2023,10.55417/fr.2023017,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0931,Pedestrian Navigation Using Waist-Mounted IMU and RTK,"Inertial navigation systems (INSs) play a crucial role in global navigation satellite system (GNSS)-denied environments, including individual soldier positioning, emergency rescue, and healthcare applications. However, the accumulation of localization errors over time due to inertial sensor noise remains a significant challenge. This article presents a novel navigation and positioning method integrating real-time kinematic (RTK) and pedestrian dead reckoning (PDR). The proposed approach leverages RTK to precisely determine the true heading over short distances and time intervals, thereby enhancing the accuracy of the initial heading estimation. Furthermore, a real-time heading correction algorithm based on RTK is developed to mitigate heading drift in PDR. Experimental results demonstrate that the method achieves an initial heading error of 0.18° within 8 m of straight walking and a positioning error of 0.51 m after 800 m. This approach holds substantial potential for high-precision indoor and outdoor seamless positioning applications.",J. Huang; M. Zou; S. Wang; Y. Chen; X. Liu; H. Peng; Y. Liu,2025,10.1109/JSEN.2024.3515106,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0933,PLUS-CODE+: Zero-Installment Rover Indoor Localization,"PLUS-CODE+, an innovative zero-installation indoor localization system designed for autonomous robots, addressing the challenges posed by conventional indoor positioning systems (IPSs) such as extensive preinstallation and multifloor navigation difficulties. PLUS-CODE+ introduces five major innovations: 1) it eliminates the need for sensor or antenna installation, drastically simplifying deployment; 2) it utilizes optical character recognition (OCR)-based visual real-time kinematic (vRTK) to enhance global navigation satellite system (GNSS)-dead reckoning (DR) data in real time, ensuring high localization accuracy even in environments where GNSS signals are compromised; 3) it introduces a deep neural network (DNN)-based adaptive fusion model that seamlessly integrates GNSS-DR with vRTK measurements, further enhancing positioning accuracy by compensating for predictable sensor errors; 4) it incorporates a global indoor location code encoder-decoder, facilitating universal access and shareability of multifloor locations; and 5) it achieves centimeter-level accuracy in localization. Our proof-of-concept tests conducted in large multifloor environments demonstrate that PLUS-CODE+ not only meets but exceeds the precision requirements for indoor localization, attaining accuracy on par with satellite-based GNSS real-time kinematic (RTK) systems. This capability significantly enhances autonomous navigation in complex indoor settings, enabling seamless transitions between indoor and outdoor environments.",A. Khudoyberdiev; H. Young Kim; J. Ryoo,2025,10.1109/JSEN.2025.3561331,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0934,Safe and Predictive Path-Planning of Autonomous Underwater Vehicles in a Dynamic Cluttered Environment,"In underwater navigation, precise waypoint tracking and reliable obstacle avoidance are essential for the safe and efficient operation of Autonomous Underwater Vehicles (AUVs). In particular, cluttered and dynamic environments pose a challenge for safe navigation. This paper presents a novel control framework that combines Nonlinear Model Predictive Control (NMPC) with Collision Cone Control Barrier Functions (C3BFs) to enable robust and real-time dynamic obstacle avoidance for slender-body AUVs. These vehicles face unique challenges due to underactuation and actuator constraints. To address this, a regularization term is incorporated into the NMPC cost function to ensure smooth control transitions and compliance with actuator limitations. The C3BFs are formulated to maintain safe distances from moving obstacles by enforcing collision-free trajectories based on predicted relative motion. The combination of NMPC-C3BF ensures safe and reliable navigation in challenging underwater environments. Extensive simulations show that the proposed framework allows the AUV to successfully avoid dynamic obstacles while still following its planned path accurately.",R. Makam; A. Nair; R. Majumder; S. Sundaram,2025,10.1109/OCEANS58557.2025.11104587,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0935,Model-Aided INS With Sea Current Estimation for Robust Underwater Navigation,"This paper reports the development and experimental evaluation of a state-of-the-art model-aided inertial navigation system (MA-INS) for underwater vehicles. Together with real-time sea current estimation, the output from an experimentally validated kinetic vehicle model is integrated in the navigation system to provide velocity aiding for the INS. Additional aiding sources include ultrashort base line (USBL) acoustic positioning, pressure readings, and measurements from a Doppler velocity log (DVL) with bottom track. The performance of the MA-INS is evaluated on data from a field-deployed autonomous underwater vehicle (AUV). Several scenarios are examined, including removal or dropouts of USBL and DVL. The presented results verify that with merely an addition of software and no added instrumentation, it is possible to significantly improve the precision and robustness of an INS by utilizing the physical insight provided by a kinetic vehicle model. To the best of our knowledge, this paper reports the first experimental evaluation and practical application of a MA-INS for underwater vehicle navigation. The proposed approach improves underwater navigation capabilities both for systems lacking conventional velocity measurements, and for systems where the need for redundancy and integrity is important, e.g., during sensor dropouts or failures, or in case of emergency navigation. The MA-INS also represents a feasible step toward the solution to several prospective challenges in underwater navigation, including improved navigation in the midwater zone and increased level of autonomy and robustness.",Ø. Hegrenaes; O. Hallingstad,2011,10.1109/JOE.2010.2100470,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0936,A Robust Graph-Based Bathymetric Simultaneous Localization and Mapping Approach for AUVs,"Due to the position drift of inertial navigation systems, it is still challenging to achieve long-term and accurate position estimates during underwater navigation. The seabed topography has been proven to be effective in aiding information for accurate positioning benefiting from its rich spatial variation. With the advantage of the multibeam echosounder (MBES) in efficient bathymetric survey, the simultaneous localization and mapping (SLAM) approach can be performed using bathymetric data in unknown environments for underwater vehicles to get good position estimates. The SLAM performance relies on the number and accuracy of loop closures heavily. Thereby, the capabilities of the data association method and solver in dealing with the uncertainties of vehicle pose estimates, bathymetric data, and topographic features affect the SLAM performance strongly. This work proposes a new graph-based bathymetric SLAM method to improve the robustness of the uncertainties in both factor-graph construction and optimization stages. In the front end, on the base of a matching suitability-based MBES submap construction method, a dual-stage bathymetric point cloud registration approach that is able to detect most false loop closures is proposed. In the back end, a robust optimizer based on Frechet distance is introduced to further identify and remove the false loop closures missed in front end. Experiments using field MBES bathymetric data sets are conducted to verify the effectiveness of the proposed approach.",D. Zhang; S. Chang; G. Zou; C. Wan; H. Li,2024,10.1109/JOE.2024.3401969,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0937,A Model-Based Tightly Coupled Architecture for Low-Cost Unmanned Aerial Vehicles for Real-Time Applications,"This paper investigates the navigation performance of a vehicle dynamic model-based (VDM-based) tightly coupled architecture for a fixed-wing Unmanned Aerial Vehicle (UAV) during a global navigation satellite system (GNSS) outage for real-time applications. Unlike an Inertial Navigation System (INS) which uses inertial sensor measurements to propagate the navigation solution, the VDM uses control inputs from either the autopilot system or direct pilot commands to propagate the navigation states. The proposed architecture is tested using both raw GNSS observables (Pseudorange and Doppler frequency) and Micro-Electro-Mechanical Systems-grade (MEMS) Inertial Measurement Unit IMU) measurements fused using an extended Kalman filter (EKF) to aid the navigation solution. Other than the navigation states, the state vector also includes IMU errors, wind velocity, VDM parameters, and receiver clock bias and drift. Simulation results revealed significant performance improvements with a decreasing number of satellites in view during 140 seconds of a GNSS outage. With two satellites visible during the GNSS outage, the position error improved by one order of magnitude as opposed to a tightly coupled INS/GNSS scheme. Real flight tests on a small fixed-wing UAV show the benefits of the approach with position error being an order of magnitude better as opposed to a tightly coupled INS/GNSS scheme with two satellites in view during 100 seconds of a GNSS outage.",H. A. Mwenegoha; T. Moore; J. Pinchin; M. Jabbal,2025,10.1109/ACCESS.2020.3038530,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
REC_0938,Hierarchical End-to-End Autonomous Navigation Through Few-Shot Waypoint Detection,"Human navigation is facilitated through the association of actions with landmarks, tapping into our ability to recognize salient features in our environment. Consequently, navigational instructions for humans can be extremely concise, such as short verbal descriptions, indicating a small memory requirement and no reliance on complex and overly accurate navigation tools. Conversely, current autonomous navigation schemes rely on accurate positioning devices and algorithms as well as extensive streams of sensory data collected from the environment. Inspired by this human capability and motivated by the associated technological gap, in this work we propose a hierarchical end-to-end meta-learning scheme that enables a mobile robot to navigate in a previously unknown environment upon presentation of only a few sample images of a set of landmarks along with their corresponding high-level navigation actions. This dramatically simplifies the wayfinding process and enables easy adoption to new environments. For few-shot waypoint detection, we implement a metric-based few-shot learning technique through distribution embedding. Waypoint detection triggers the multi-task low-level maneuver controller module to execute the corresponding high-level navigation action. We demonstrate the effectiveness of the scheme using a small-scale autonomous vehicle on novel indoor navigation tasks in several previously unseen environments.",A. Ghafourian; Z. CuiZhu; D. Shi; I. Chuang; F. Charette; R. Sachdeva; I. Soltani,2024,10.1109/LRA.2024.3365294,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0939,Proposal of a Multimodal Interactive Architecture Based on a Social Indoor and Outdoor Navigation System,"Technological advancements have spurred the development of social robotics, aiming to create service robots that can closely interact with humans. However, direct human-robot interaction presents challenges, particularly in terms of social behavior and adherence to social constraints. This work proposes a hybrid architecture for seamless navigation in indoor and outdoor environments, integrating harmoniously with society. The architecture contributes to the advancement of social robotics by enhancing human-robot interaction, improving quality of life, and opening new possibilities for technology utilization. It consists of five layers: Detection, Perception, Database, Planning and Decision-Making, and System Management, encompassing essential components or algorithms for autonomous system functioning. The expected outcome is improved interaction between service robots and humans through advanced perception capabilities, efficient route planning, and behavioral adaptation to social constraints. The architecture provides flexibility and scalability, enabling component replacement or modification without compromising system operation. The proposed hybrid architecture offers an organized and flexible structure for autonomous systems, facilitating efficient and safe human-robot interaction. By considering social and emotional aspects, it aims to enhance the interaction experience and foster harmonious collaboration. Future work involves implementing and testing the architecture in social robotic systems, utilizing the Robot Operating System (ROS) for module communication and potential software adjustments.",H. N. Silva; E. G. Paulino; J. Diaz-Amado; C. Lima,2023,10.1109/LARS/SBR/WRE59448.2023.10332955,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0940,Design and Implementation of Home Service Robot,"With the aging problem in modern society getting severe, the demand for intelligent housekeepers is rapidly increasing. In this paper, we design and implement a home service robot. On the basis of Robot Operating System (ROS), the robot is equipped with 2D LiDAR and RGB camera for perception, which enables the particle filter based Simultaneous Localization and Mapping (SLAM), A-star algorithm based path planning, Adaptive Monte Carlo Localization based navigation, and MobileNet-SSD based object detection. Results of empirical experiments demonstrate its capability to establish environment map, perform accurate positioning, and navigate through obstacles without collision, showing its features such as low-cost, intelligence, modularity, etc.",L. Zhi-jie; C. Ming-yu; Z. Zhi-ming; Y. You-ling,2020,10.1109/CAC51589.2020.9327151,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0941,Wearable Navigation System for the Visually Impaired and Blind People,"A wearable navigation system for visually impaired and blind people in unknown indoor and outdoor environment is presented. This system will map and track the position of the pedestrian during the exploration of the new environment. In order to build this system the well known Simultaneous Localization and Mapping (SLAM) from mobile robotics will implemented. Once a map is created the user can be guided efficiently through it. The user will be equipped with a short range laser, an inertial measurement unit (IMU), a wearable computer for processing purpose and a bone head phon. This system does not intent to replace the use of the white cane. Its purpose is to gather contextual information to aid the user to navigate",E. B. Kaiser; M. Lawo,2012,10.1109/ICIS.2012.118,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0942,A Positioning Error Correction Method for Dead-Reckoning Navigation of Underwater Vehicles,"Dead-reckoning (DR) navigation systems have been widely applied by autonomous underwater vehicles (AUVs). In DR navigation, due to the lack of direct position measurement, the AUV’s position is calculated from the velocity and attitude. As a result, the DR positioning error accumulates over time. To conquer this problem, the existing researches implement sensor error corrections. By reducing the errors of the velocity sensor and attitude sensor, the accumulation speed of the DR positioning error is restrained. However, the sensor errors cannot be fully corrected. To further improve the DR positioning accuracy, this article proposes a novel correction method that directly acts on the DR positioning error. The core of the proposed method is a single-step correction strategy in which a radial basis function neural network (RBFNN) is designed as an error predictor. Before underwater navigation, the RBFNN is trained on the water surface with the assistance of the global navigation satellite system (GNSS). The RBFNN input is consistent with that of DR navigation. The RBFNN target output is the error between the DR position and GNSS position in a single DR period. Through training, the RBFNN approximates the function between the DR input and the single-step positioning error. In real-time underwater navigation, it can predict the single-step positioning error to correct the DR position. Thus, the proposed method provides a new technical route to suppress the error accumulation of DR navigation. It can not only operate independently, but also be combined with the sensor error correction for multilevel correction. The effectiveness and superiority of the proposed method are verified by realistic simulations and field experiments. In the field experiments of “Haiwei1” AUV, the DR positioning errors are reduced by 14.6%–72.1%.",P. Liu; B. Wang; Z. Li; Z. Zhu; J. Liang,2025,10.1109/TIM.2025.3602533,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0943,A High Precision Aerial Indoor AI-Based Inspection System,"The project entitled High Precision Aerial Indoor AI-Based Inspection System - PROBE aims to address the limitations of current drone navigation systems by developing an improved inertial navigation solution for indoor applications. In recent years, inertial odometry has emerged as a promising approach to enhance navigation performance, particularly in GNSS-denied environments such as indoor or obstructed areas. Its ability to model complex sensor dynamics and correct error drift makes it an ideal candidate to support or replace traditional positioning aids. The core innovation of PROBE is located in leveraging inertial odometry to compensate for the drift typically associated with pure inertial sensors. The use of advanced Artificial Intelligence based algorithms to improve traditional navigation configurations is a groundbraking field, even if propoer data collection and data management procedures are needed to guaranteed the generalization of the achieved results. Specifically, the presented paper describes a methodology for system configuration development and data acquisition aimed at the training process of Artificial Intelligence based algorithms acquiring an input-output dataset based on a custom set of Commercial Off The Shelf sensors to improve the inertial navigation estimates.",V. Donato; A. Moccardi; C. Conte; G. d. Alteriis; P. Accardo; M. Federico; D. Cesiro; R. S. L. Moriello; F. Amato; G. Rufino; D. Accardo,2025,10.1109/MetroAeroSpace64938.2025.11114446,,IEEE_Xplore,borderline_exclude,low,"[""E2""]",GPS-denied setting is mentioned but evidence for it being the primary contribution vs peripheral assumption is ambiguous.
REC_0944,Trajectory based fuzzy controller for indoor navigation,"The experimental results of fuzzy based indoor navigation system are presented in this article. The system was built with simplicity in mind, employing roof mounted visual sensors and fuzzy logic for the guidance and positioning of an autonomous mobility device with real-life noisy and delayed visual data processing. The fuzzy control strategy presented bellow works on a given (predefined) trajectory principle. The position of the device in the 2D plane, the distance from the given trajectory, orientation and control tasks are evaluated according to visual data. The controller controls the angular velocities of two device drive wheels based on the distance to the segment of the given trajectory and the orientation. Paper presents the control model and algorithm of a real-life prototype, as well as the quite promising experimental evaluation of the indoor autonomous navigation capabilities.",V. Raudonis; R. Maskeliunas,2011,10.1109/CINTI.2011.6108474,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0945,Appearance-based indoor navigation by IBVS using mutual information,"This paper presents a complete framework for image-based navigation from an image memory that exploits mutual information and does not need any feature extraction, matching or any 3D information. The navigation path is represented by a set of automatically selected key images obtained during a prior learning phase. The shared information (entropy) between the current acquired image and nearby key images is exploited to switch key images during navigation. Based on the key images and the current image, the control law proposed by [1] is used to compute the rotational velocity of a mobile robot during its qualitative visual navigation. Using our approach, real-time navigation has been performed inside a corridor and inside a room with a Pioneer 3-DX equipped with an on-board perspective camera without the need of accurate mapping and localization.",S. Raj; P. R. Giordano; F. Chaumette,2016,10.1109/ICARCV.2016.7838760,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0947,Toward Safer Navigation of Heterogeneous Mobile Robots in Distributed Scheme: A Novel Time-to-Collision-Based Method,"For safe and efficient navigation of heterogeneous multiple mobile robots (HMRs), it is essential to incorporate dynamics (mass and inertia) in motion control algorithms. Many methods rely only on kinematics or point-mass models, resulting in conservative results or occasionally failure. This is especially true for robots with different masses. In this article, we develop a novel navigation methodology for a distributed scheme by incorporating the robots’ dynamics through calculating the time to collision (TTC) and designing a new controller accordingly that avoids collisions. We first propose a new predictive collision term by TTC that will be used to quantify imminent collisions among HMRs. Subsequently, using this term, we develop a novel nonlinear controller that explicitly incorporates TTC in the design and guarantees collision-free motion. Simulations and experiments were performed to demonstrate the effectiveness of the developed methods. We first compared the results of our proposed approach with controllers that only consider the robots’ kinematics. It was shown that the proposed control strategy (a TTC-based controller) proves to be less conservative when determining safe motions. Specifically, for environments with limited space, it was demonstrated that using robots’ kinematics may result in a collision, while our strategy results in safe motion. We also performed experiments that proved collision-free navigation of HMRs with this approach. The outcomes of this work provide more reliable motion control for HMRs, especially when the robots’ masses or inertias are significantly different, for example, warehouses. The developments in this work are also applicable to vehicles and can therefore be beneficial in automated collision avoidance in autonomous driving and intelligent transportation.",M. Shahriari; M. Biglarbegian,2022,10.1109/TCYB.2021.3110196,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0948,Hybrid Tightly-Coupled SINS/LBL for Underwater Navigation System,"The application of long baseline aided strap-down inertial navigation system (SINS/LBL) has been demonstrated to be an effective solution for accumulative position errors of underwater vehicles (UVs). To address the inefficient positioning when available hydrophones are few in acoustic array, a hybrid tightly-coupled SINS/LBL is presented for underwater navigation system. The system is composed of SINS, LBL and pressure sensor (PS). The hybrid positioning model based on slant range, slant-range rate, slant-range difference and slant-range rate difference is established according to the location principle of time of arrival (TOA) and time difference of arrival (TDOA) when the number of available hydrophones is two. TDOA positioning model based on slant-range difference and slant-range rate difference is adopted when the number of available hydrophones is more than two. The two tightly-coupled SINS/LBL models could be switched with each other as the number of available hydrophones changes in acoustic array. This paper used experimental data obtained from an unmanned surface vehicle (USV) to validate the navigation performance. Compared with single tightly-coupled SINS/LBL model, the proposed method can provide faster error convergence and more accurate submerged position fixes.",Y. Zhu; L. Zhou,2024,10.1109/ACCESS.2021.3051398,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0949,On reliability of data transmission and distance estimation using mobile underwater acoustic modems,"This work is aimed at the improvement of performance of underwater acoustic communication and navigation systems of autonomous underwater vehicles (AUV), and is dedicated to the problem of accuracy of distance measurements and reliability of data transmission between underwater acoustic modems in cases when transmitting and receiving devices are moving relative to each other. Estimation was done using developed underwater acoustic modems and emulators of digital signal processing under relative motion of transmitter and receiver. The paper provides the description of conducted sea and pool experiments, and presents the main results which allow the assessment of distance measurements accuracy, the quality of underwater digital communication performed by underwater acoustic means moving relative to each other at the speed of 1 m/s, and the pattern of corresponding measurement errors distribution.",S. Y. Kulik; A. Y. Rodionov; F. S. Dubrovin; P. P. Unru,2018,10.23919/ICINS.2018.8405859,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0950,NAIS: A Modular ROS 2 Framework for Real-Time Scene Graph Construction and Language-Guided Navigation,"Indoor robot navigation in unfamiliar environments requires accurate mapping, contextual understanding, and semantic reasoning to interpret user intent. While ROS 2 navigation frameworks provide strong 3D SLAM capabilities, they lack an integrated, modular approach that unifies perception, semantic representation, and high-level reasoning in a single, real-time system. We present Navigation AI Impulse by Scene Graph (NAIS), the first ROS 2 framework to continuously fuse SLAM, dynamic open-vocabulary scene graph construction, and foundation-model reasoning into a deployable and modular pipeline for mobile robots. NAIS operates online, using VLMs to describe objects and LLMs to infer spatial relations and resolve ambiguous natural language requests. This unified design links environment understanding directly to navigation planning, enabling context-aware goal selection without manual configuration or static class lists. Demonstrations on a TurtleBot 4 in office environments show NAIS handling high-level, context-dependent commands such as ""I’m thirsty"" or ""I’m tired"", illustrating its potential for robust, adaptable indoor navigation.",J. M. Flores Gonzalez; E. Coronado; N. Yamanobe,2026,10.1109/SII64115.2026.11404724,,IEEE_Xplore,exclude,high,"[""E5""]",Platform is not a UAV/drone and no explicit transferability to UAVs is demonstrated.
REC_0952,Measurement Based Identification of MPCs in an Urban Drone-to-Drone Propagation Scenario,"The risk of mid-air collisions between flying drones has to be minimized to the greatest possible extent as it endangers people in the air and on the ground especially when being integrated into dense urban airspace. For a safe and efficient operation drones will need to exchange information in a robust and reliable manner and one essential part will be direct Drone-to-Drone (D2D) communications. Especially, for dense drone scenarios in urban environments a communication system must cope with the specific underlying channel propagation conditions. In previous works, in order to characterize the propagation effects between two moving drones in urban environments, we performed a channel sounding measurement campaign and presented an approach to localize the origin of the measured multipath components (MPCs) for a three-dimensional layout. In this work, we apply this approach on our measured flight scenarios in three different environments in order to identify the MPCs by assigning them to real-world objects. Furthermore, we describe first characteristics for them and show that the measured urban scenario consists of different kinds of components that must be considered in a future D2D channel model.",D. Becker; U. -C. Fiebig,2022,10.23919/EuCAP53622.2022.9769322,,IEEE_Xplore,exclude,high,"[""E2""]",GNSS-denied navigation is not a primary claimed contribution; paper does not focus on GPS-denied operation.
