id,title,authors,year,venue,doi,source,platform,environment,sensors,algorithm_family,estimation_architecture,primary_metric,metric_value,metric_unit,dataset_used,experiment_type,key_contribution,application_domain,fulltext_available,citation_tier,notes,citation_count_approx,is_benchmark_paper,qa_rigor,qa_reporting,qa_baseline,qa_repro,qa_total,qa_tier,qa_notes
REC_1150,NaviLoc: Trajectory-Level Visual Localization for GNSS-Denied UAV Navigation,Shpagin P.; Panchenko T.,2026,,10.3390/drones10020097,Scopus,UAV,outdoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,VIO,deep_learning,drift_pct,150.0,m,custom,real_world,"We introduce NaviLoc, a training-free three-stage trajectory-level estimator that treats VPR as a noisy measurement source and exploits Visual-Inertial Odometry (VIO) as a relative-motion prior",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1151,A Heterogeneous Multirobot System for Autonomous Object Retrieval in Challenging GNSS-Denied Maritime Environment,Chen Q.; Irfan M.; Yu Q.; Sun J.; Din M.U.; Lin D.; Dong Y.; He S.; Hussain I.,2025,,10.1002/rob.70011,Scopus,UAV,outdoor,GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,"To address these challenges, this article proposes an autonomous heterogeneous multirobot system comprising two commercial Unmanned Aerial Vehicles (UAVs) and a six-degrees-of-freedom robot arm mounte",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1153,UAV Sensor Data Fusion for Localization Using Adaptive Multiscale Feature Matching Mechanisms Under GPS-Deprived Environment,Wang Y.-S.; Chang C.-H.,2025,,10.3390/aerospace12121048,Scopus,UAV,mixed,camera|IMU|GPS_denied_confirmed|wheel_encoder,VIO,loosely_coupled,drift_pct,,,custom,simulation,"In addition, countries are actively developing GPS jamming and deception technologies for military applications, making precise positioning and navigation of unmanned vehicles in GPS-denied or constra",military,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,1,0,3,Q-low,B+1: trajectory scale reported; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1155,Relative Navigation of UAV Swarm in a GPS Denied Environment1,Belfadel D.; Haessig D.; Chibane C.,2023,,10.1117/12.2664917,Scopus,UAV,simulation,IMU|GPS_denied_confirmed,EKF,other,RMSE,,,custom,simulation,"To achieve this goal, this paper proposes a relative navigation system using an Extended Kalman Filter (EKF) fusing observations from the on-board Inertial Measurement Unit (IMU) with ranging measurem",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1156,Georeferenced UAV Localization in Mountainous Terrain Under GNSS-Denied Conditions,Lee I.; Sung C.-K.; Lee H.; Nam S.; Oh J.; Lee K.; Park C.,2025,,10.3390/drones9100709,Scopus,UAV,outdoor,camera|IMU|GPS_denied_confirmed|barometer,EKF,loosely_coupled,RMSE,,,custom,real_world,This paper proposes a georeferenced localization framework that integrates orthorectified aerial imagery with Scene Matching (SM) to achieve robust positioning,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: trajectory scale reported; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1157,Vision-based heading estimation for navigation of a micro-aerial vehicle in GNSS-denied staircase environment using vanishing point,Anbarasu B.,2024,,10.1007/s42401-024-00282-5,Scopus,UAV,indoor,camera|GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,simulation,Micro-aerial vehicles (MAVs) find it extremely difficult to navigate in GNSS-denied indoor staircase environments with obstructed Global navigation satellite system (GNSS) signals. To avoid hitting bo,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: trajectory scale reported; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1159,GPS-Denied Navigation Aided by Synthetic Aperture Radar Using the Range-Doppler Algorithm,Lindstrom C.; Christensen R.; Gunther J.; Jenkins S.,2022,,10.33012/navi.533,Scopus,UAV,simulation,camera|IMU|GPS_denied_confirmed|radar,other,other,RMSE,,,custom,simulation,The research presented here develops a GPS-denied navigation scheme for light aircraft employing images formed from a synthetic aperture radar system,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1160,Towards Large-Scale Relative Localization in Multi-Robot Systems with Dynamic UWB Role Allocation,Moron P.T.; Queralta J.P.; Westerlund T.,2022,,10.1109/ICRAE56463.2022.10054614,Scopus,UAV,outdoor,GPS_denied_confirmed|UWB,other,other,RMSE,,,custom,simulation,This paper proposes a novel approach to relative localization in multi-robot systems where the roles of the UWB nodes are dynamically allocated between active nodes (using time-of-flight for ranging e,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1163,A comparative study of TERCOM-EKF and ViSensorRF for UAV localization in GNSS-denied environments,Jarraya I.; Gabr K.; Abdelkader M.; Alahmed F.; Bilal Kadri M.; Boulila W.,2026,,10.1016/j.rineng.2025.108279,Scopus,UAV,simulation,lidar|camera|IMU|GPS_denied_confirmed|barometer,DNN,loosely_coupled,RMSE,5.0,m,custom,simulation,"Various localization strategies have been developed using visual and/or non-visual sensors such as LiDAR, barometers, Inertial Measurement Units (IMU), and cameras, with recent advances in machine lea",search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: quantitative error metric reported; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1164,Lightweight and accurate infrared rangefinder-fused LiDAR-inertial localization for UAV-based bridge inspection in GPS-denied environments,Kong A.; Wang Y.; Zhao J.,2026,,10.1016/j.measurement.2025.118983,Scopus,UAV,outdoor,lidar|IMU|GPS_denied_confirmed|wheel_encoder,LiDAR_SLAM,loosely_coupled,drift_pct,0.17,m,custom,real_world,"To address this challenge, this paper presents a lightweight and accurate infrared rangefinder-fused LiDAR-inertial localization (IRF-LIL) system designed for GPS-denied environments",inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1165,UAV Localization in GPS-Denied Environments: A Review,Wu Y.; Liu D.; Ma J.; He X.,2026,,10.1109/TSMC.2026.3708505,Scopus,UAV,indoor,GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,"With the increasingly wide application of unmanned aerial vehicles (UAVs) in various scenarios, accurate UAV localization in indoor and urban environments has been a critical issue to address. However",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1167,APF-Driven Lightweight UAV Swarm Trajectory Optimization in GNSS-Denied Air–Terrestrial Navigation,Guo R.; Yuan H.; Chen X.; Li W.,2026,,10.3390/electronics15061207,Scopus,UAV,simulation,GPS_denied_confirmed,other,deep_learning,RMSE,76.1,%,custom,simulation,"To enable autonomous route planning for UAV swarms in dynamic air–terrestrial cooperative navigation scenarios within GNSS-denied environments, this paper proposes a lightweight framework based on the",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1168,Self-localization of tethered drones without a cable force sensor in GPS-denied environments,Al-Radaideh A.; Sun L.,2021,,10.3390/drones5040135,Scopus,UAV,mixed,IMU|GPS_denied_confirmed|barometer,EKF,other,RMSE,,,custom,simulation,"The proposed approach uses the data reported by the onboard electric motors (i.e., the pulse width modulation (PWM) signals), accelerometers, gyroscopes, and altimeter, embedded in the commercial-of-t",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: ablation/failure analysis; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1171,"LiDAR-Based Multi-Modal UAV Navigation Dataset for Robust Benchmarking in Complex-Structured, GNSS-Denied Industrial Environments",Qiu Z.; Lin D.; Liu B.; Han H.; Guo W.; Liang J.; Chen Z.; Yan Z.; Wang H.; Yang X.; Liu Z.; Zhao L.,2026,,10.3390/drones10080611,Scopus,UAV,outdoor,lidar|camera|IMU|GPS_denied_confirmed|wheel_encoder,other,loosely_coupled,RMSE,,,custom,real_world,"To address the problem of lacking effective evaluation benchmarks for UAV navigation algorithms in complex-structured, GNSS-denied industrial environments (e.g., fully enclosed stockyards), this paper",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,2,0,0,1,3,Q-low,A+2: real-world experiments; A+1: ground-truth comparison; D+1: code/data released; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1172,LiDAR Inertial Mapping of Non-Manhattan Topologies for UAV-Based Aircraft Inspection in GNSS-Denied Environments,Pugliese R.; Abel D.,2022,,10.1016/j.ifacol.2023.01.132,Scopus,UAV,outdoor,lidar|camera|IMU|GPS_denied_confirmed|wheel_encoder,DNN,deep_learning,RMSE,,,custom,real_world,In this paper we propose and evaluate a high resolution intensity yielding adaption of a 3D mapping approach for airplane inspection by autonomous unmanned aerial vehicles,inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1174,TerraSLAM: Towards GPS-Denied Localization,Xu J.; Bala M.; Eiszler T.; Chen X.; Dong Q.; Chanana A.; Pillai P.; Satyanarayanan M.,2025,,10.1145/3711875.3729144,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,VIO_SLAM,loosely_coupled,RMSE,0.21,m,custom,simulation,"A long-standing concern with GPS-based location sensing is its vulnerability to satellite signal loss. This may arise from adversarial attacks or natural causes such as urban canyons. Today, there are",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,1,3,Q-low,A+1: ground-truth comparison; B+1: quantitative error metric reported; C+1: established baseline compared; D+1: code/data released; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1175,Deep Learning for Autonomous UAV Navigation: Multi-Modal Visual-Inertial Pose Estimation in GPS-Denied Environments,Izadbakhsh S.; Khademi M.,2026,,10.5194/isprs-annals-X-4-W8-2025-389-2026,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed,DNN,deep_learning,RMSE,0.089,m,TUM,real_world,"This paper presents DeepVIONet, a novel deep learning framework for autonomous UAV navigation in GPS-denied environments using multi-modal visual-inertial pose estimation",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1178,Aerial-Ground Robots Collaborative 3D Mapping in GNSS-Denied Environments,Yue Y.; Zhao C.; Wang Y.; Yang Y.; Wang D.,2022,,10.1109/ICRA46639.2022.9812319,Scopus,UAV,outdoor,GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,simulation,"In this paper, a novel collaborative UAV-UGV mapping framework is proposed in GNSS-denied and unknown environments",search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1181,Positioning System for UAV Precision Tasks Near Walls in GPS Denied and Metallic Environments,Orjales F.; Losada-Pita J.; Paz-Lopez A.; Deibe A.,2020,,10.1007/978-3-030-36150-1_26,Scopus,UAV,outdoor,GPS_denied_confirmed|UWB,LiDAR_SLAM,other,RMSE,,,custom,simulation,A positioning system based on the combination of various measurements is being developed in order to allow precise UAV navigation on GPS denied environments,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1183,Co-Operatively Increasing Smoothing and Mapping Based on Switching Function,Wang R.; Deng Z.,2024,,10.3390/app14041543,Scopus,UAV,simulation,camera|GPS_denied_confirmed,other,other,drift_pct,,,custom,simulation,"In this paper, we proposed a method that utilizes a distributed scheme based on an incremental smoothing and mapping (iSAM) algorithm for state estimation",mapping,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1184,GNSS-denied UAV localization with satellite and aerial image matching,Lin H.-Y.; Chen L.-Y.,2025,,10.1016/j.rineng.2025.108132,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,other,deep_learning,RMSE,100.0,m,custom,real_world,Current developments are mostly based on GNSS/GPS signals for outdoor navigation,navigation,false,Important,Abstract-only extraction. QA capped accordingly.,,false,1,2,0,1,4,Q-medium,A+2: real-world experiments; B+1: quantitative error metric reported; B+1: trajectory scale reported; D+1: code/data released; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1185,UAV swarm distributed cooperative localization in GNSS-denied environments: an ICMC and ACPM Fusion approach,Yue W.; Wang Y.; Zhang X.; Wang L.; Liu Z.; Li L.; Zhu L.,2026,,10.1016/j.adhoc.2026.104363,Scopus,UAV,simulation,GPS_denied_confirmed,other,loosely_coupled,RMSE,,,custom,simulation,"With the widespread use of Unmanned Aerial Vehicles (UAVs) in urban environments, achieving high-precision localization, particularly in Global Navigation Satellite System (GNSS)-denied environments, ",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1186,Landmarks based path planning for UAVs in GPS-denied areas,Singh S.; Sujit P.B.,2016,,10.1016/j.ifacol.2016.03.086,Scopus,UAV,indoor,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"In this paper, we propose a UAV path planner travelling from a given source to goal location in GPS-denied areas",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,A+1: repeatability/multiple runs; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1187,Group coordination and path replan tactics in GPS denied environments,Suresh M.; Ghose D.,2016,,10.1109/ICUAS.2016.7502646,Scopus,UAV,simulation,IMU|GPS_denied_confirmed|WiFi,other,other,RMSE,,,custom,simulation,"Though present day UAVs are equipped with GPS, the UAVs have to rely only on navigation information obtained from inertial navigation system while operating in GPS denied environments",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1188,GPS-Denied State Estimation for Blue/NDAA Unmanned Multi-Rotor Vehicles,Phillips G.; Bradley J.; Ganesh P.,2023,,10.2514/6.2023-2666,Scopus,UAV,outdoor,GPS_denied_confirmed,other,other,RMSE,,,custom,real_world,The Autonomous Vehicle Laboratory’s (AVL) REEF Estimator was designed to expedite the development of a group’s GPS-denied flight capabilities through its simple and modular design,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1189,"Leonardo Drone Contest Autonomous Drone Competition: Overview, Results, and Lessons Learned from Politecnico di Milano Team",Roggi G.; Meraglia S.; Lovera M.,2023,,10.1007/s10846-023-01855-w,Scopus,UAV,mixed,IMU,other,other,RMSE,,,custom,simulation,"In this paper, the Politecnico di Milano solutions proposed for the Leonardo Drone Contest (LDC) are presented",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1190,Reduction of GNSS-Denied inertial navigation errors for fixed wing autonomous unmanned air vehicles,Gallo E.; Barrientos A.,2022,,10.1016/j.ast.2021.107237,Scopus,UAV,simulation,camera|IMU|GPS_denied_confirmed|magnetometer|wheel_encoder,particle_filter,loosely_coupled,drift_pct,,,custom,simulation,This article proposes an inertial navigation algorithm intended to lower the negative consequences of the absence of GNSS (Global Navigation Satellite System) signals on the navigation of autonomous f,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,1,1,Q-low,D+1: code/data released; CAP: simulation-only -> max Q-medium
REC_1191,Computationally Light Spectrally Normalized Memory Neuron Network based Estimator for GPS-denied operation of Micro-UAV,Rao N.; Sundaram S.; Raghavendra V.,2023,,10.1109/CoDIT58514.2023.10284327,Scopus,UAV,outdoor,IMU|GPS_denied_confirmed|barometer|magnetometer|wheel_encoder,DNN,deep_learning,RMSE,,,custom,simulation,A learning-based approach is proposed that takes in the rotor RPMs and past state as input and predicts the one-step-ahead position of the UAV using a novel spectral-normalized memory neural network (,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,A+1: ground-truth comparison; C+1: established baseline compared; CAP: simulation-only -> max Q-medium; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1192,Indoor UAV Localization Using a Tether,Xiao X.; Fan Y.; Dufek J.; Murphy R.,2018,,10.1109/SSRR.2018.8468627,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,VIO_SLAM,loosely_coupled,RMSE,31.12,%,custom,real_world,This paper presents an approach to localize a UAV in indoor environments using only a quasi-taut tether,search_rescue,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,0,0,0,1,Q-low,A+2: real-world experiments; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1194,A Unmanned Aerial Vehicle (UAV)/Unmanned Ground Vehicle (UGV) Dynamic Autonomous Docking Scheme in GPS-Denied Environments,Cheng C.; Li X.; Xie L.; Li L.,2023,,10.3390/drones7100613,Scopus,UAV,outdoor,camera|GPS_denied_confirmed|UWB,EKF,loosely_coupled,RMSE,,,custom,simulation,"In the approaching phase, an effective multi-innovation forgetting gradient (MIFG) algorithm is proposed to estimate the position of the UAV relative to the target using historical data (estimated dis",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,1,0,2,Q-low,B+1: trajectory scale reported; C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1196,Precision Landing of a Quadcopter Drone by Smartphone Video Guidance Sensor in a GPS-Denied Environment,Bautista N.; Gutierrez H.; Inness J.; Rakoczy J.,2023,,10.3390/s23041934,Scopus,UAV,indoor,camera|IMU|GPS_denied_confirmed|wheel_encoder,VIO,other,RMSE,,,custom,simulation,"This paper describes the deployment, integration, and demonstration of a Smartphone Video Guidance Sensor (SVGS) as a novel technology for autonomous 6-DOF proximity maneuvers and precision landing of",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1197,Autonomous Systems: Indoor Drone Navigation,Ashwin I.; Rajagopal M.; Naren M.; Narayan V.S.; Murugan B.,2024,,10.1063/5.0226678,Scopus,UAV,mixed,GPS_denied_confirmed,VIO_SLAM,other,RMSE,,,custom,simulation,"In this research work, we present an advanced autonomous indoor navigation system for drones, leveraging the Nav2 navigation system framework and SLAM Toolbox in ROS (Robot Operating System) within th",inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1198,A general purpose configurable controller for indoors and outdoors GPS-denied navigation for multirotor Unmanned Aerial Vehicles,Pestana J.; Mellado-Bataller I.; Sanchez-Lopez J.L.; Fu C.; Mondragón I.F.; Campoy P.,2014,,10.1007/s10846-013-9953-0,Scopus,UAV,outdoor,camera|GPS_denied_confirmed|wheel_encoder,other,other,RMSE,9.0,m,custom,simulation,"More precisely, we present a controller architecture that allows to specify a speed specified flight envelope where the quality of the odometry measurements is guaranteed",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,1,2,Q-low,B+1: quantitative error metric reported; D+1: code/data released; CAP: simulation-only -> max Q-medium
REC_1200,RF-Drone: Multi-tag system for RF-ID enables drone tracking in GPS-denied environments,Lu X.; Chen Z.; Wang L.; Li R.; Zhai C.,2019,,10.1587/transcom.2018DRP0005,Scopus,UAV,outdoor,IMU|GPS_denied_confirmed,other,loosely_coupled,drift_pct,,,custom,simulation,"In order to provide good localization and tracking performance for drones in GPS-denied scenarios, this paper proposes a multi-tag radio frequency identification (RFID) system that is easy to equip an",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,1,0,1,Q-low,C+1: established baseline compared; CAP: simulation-only -> max Q-medium
REC_1201,A Vision-Based Technique for Unmanned Aerial Vehicles Localization,Chen L.-Y.; Lin H.-Y.; Munir S.,2025,,10.1109/ISPACS68724.2025.11382908,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,other,deep_learning,RMSE,100.0,m,custom,real_world,This paper proposes a novel UAV localization framework based on aerial-satellite image matching to enable navigation without GNSS signals,navigation,false,Important,Abstract-only extraction. QA capped accordingly.,,false,1,3,0,0,4,Q-medium,A+2: real-world experiments; B+1: quantitative error metric reported; B+1: trajectory scale reported; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1204,Derivative-Enhanced Fusion Approach of Camera-IMU-UWB for GNSS-Denied UAV Navigation,Jiang H.; Gu F.; He Y.; Bao Y.,2025,,10.1007/978-981-96-3552-8_36,Scopus,UAV,simulation,camera|IMU|GPS_denied_confirmed|UWB|wheel_encoder,VIO,tightly_coupled,drift_pct,14.7,%,EuRoC,real_world,"However, drift due to sensor noise and cumulative errors presents a significant challenge, especially in environments with sparse features or long trajectories",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: trajectory scale reported; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1207,GPS-denied indoor and outdoor monocular vision aided navigation and control of unmanned aircraft,Chowdhary G.; Johnson E.N.; Magree D.; Wu A.; Shein A.,2013,,10.1002/rob.21454,Scopus,UAV,mixed,camera|IMU|GPS_denied_confirmed,other,other,drift_pct,,,custom,real_world,Most proposed Vision aided Inertial Navigation Systems (V-INSs) have been too computationally intensive or do not have sufficient integrity for closed-loop flight,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1208,Energy-Aware Adaptive Communication Topology with Edge-AI Navigation for UAV Swarms in GNSS-Denied Environments,Tulembayev A.; Dolya A.; Kuttybayeva A.; Jussupbekov T.; Tazhen K.,2026,,10.3390/drones10040273,Scopus,UAV,mixed,GPS_denied_confirmed,DNN,tightly_coupled,RMSE,22.7,%,custom,real_world,This study proposes an energy-aware adaptive communication-topology framework integrated with lightweight edge artificial intelligence (AI)-assisted navigation for decentralized UAV swarms operating w,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1209,Immunity-based framework for autonomous flight in GNSS-denied environment,Alnuaimi M.; Perhinschi M.G.; Al-Sinbol G.,2019,,10.15866/irease.v12i6.16215,Scopus,UAV,simulation,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,A framework based on the artificial immune system (AIS) paradigm is proposed in this paper for correcting position and velocity estimations for autonomous flight vehicles in environments where global ,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,0,0,0,0,Q-low,CAP: simulation-only -> max Q-medium
REC_1210,"Experiments in Fast, Autonomous, GPS-Denied Quadrotor Flight",Mohta K.; Sun K.; Liu S.; Watterson M.; Pfrommer B.; Svacha J.; Mulgaonkar Y.; Taylor C.J.; Kumar V.,2018,,10.1109/ICRA.2018.8463214,Scopus,UAV,mixed,GPS_denied_confirmed,other,other,RMSE,18.0,m,custom,simulation,High speed navigation through unknown environments is a challenging problem in robotics. It requires fast computation and tight integration of all the subsystems on the robot such that the latency in,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,2,0,0,2,Q-low,B+1: quantitative error metric reported; B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_1211,Onboard Modular Control and Planning for Autonomous Indoor UAV Navigation on Resource-Constrained CPUs,Junaedy A.; Masuta H.; Fuse Y.; Sawai K.; Koyanagi K.; Almassri A.; Li F.,2025,,10.20965/jrm.2025.p1519,Scopus,UAV,indoor,GPS_denied_confirmed,other,other,RMSE,,,custom,simulation,"This paper presents a fully onboard control and planning system for indoor quadrotor navigation, leveraging modular control and lightweight motion planning",inspection,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,0,1,0,0,1,Q-low,B+1: ablation/failure analysis; CAP: simulation-only -> max Q-medium
REC_1212,Autonomous drone hunter operating by deep learning and all-onboard computations in GPS-denied environments,Wyder P.M.; Chen Y.-S.; Lasrado A.J.; Pelles R.J.; Kwiatkowski R.; Comas E.O.A.; Kennedy R.; Mangla A.; Huang Z.; Hu X.; Xiong Z.; Aharoni T.; Chuang T.-C.; Lipson H.,2019,,10.1371/journal.pone.0225092,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,DNN,deep_learning,RMSE,1.5,m,custom,real_world,"This paper proposes a UAV platform that autonomously detects, hunts, and takes down other small UAVs in GPS-denied environments",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,0,0,2,Q-low,A+2: real-world experiments; B+1: quantitative error metric reported; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1213,Laser-aided navigation with loop closure capabilities for Micro Aerial Vehicles in indoor and urban environments,Crocoll P.; Caselitz T.; Hettich B.; Langer M.; Trommer G.F.,2014,,10.1109/PLANS.2014.6851395,Scopus,UAV,mixed,GPS_denied_confirmed,EKF,other,RMSE,,,custom,real_world,This paper presents a laser-aided navigation system for Micro Aerial Vehicles,navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,2,0,0,0,2,Q-low,A+2: real-world experiments; A+1: repeatability/multiple runs; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
REC_1214,Vectorizing earth elevation for image-based UAV localization in GNSS-denied environments,Ahmedelbadawi H.; Żugaj M.; González-Moreno M.T.; Moreno Cuenca L.,2025,,10.1117/12.3069590,Scopus,UAV,outdoor,camera|GPS_denied_confirmed,DNN,deep_learning,drift_pct,30.0,%,custom,real_world,"This paper presents a vision-based framework for unmanned aerial vehicle (UAV) localization in GNSS-denied environments, integrating multi-modal terrain data with stereo vision to achieve robust and a",navigation,false,Peripheral,Abstract-only extraction. QA capped accordingly.,,false,1,1,1,0,3,Q-low,A+2: real-world experiments; B+1: ablation/failure analysis; C+1: established baseline compared; CAP: abstract-only -1 rigor (cannot verify from abstract alone)
