id,title,abstract,authors,year,doi,venue,source,ai_decision,ai_confidence,criteria_triggered,justification
REC_0622,Micro-Drone Ego-Velocity and Height Estimation in GPS-Denied Environments Using an FMCW MIMO Radar,"In the context of autonomous navigation, the vehicle trajectory estimation and the detection of surrounding obstacles are two critical functionalities that must be robust to difficult environmental conditions (e.g., fog, dust, and snow) and the unavailability of infrastructure signals (e.g., GPS). With the advantage of remaining operable in low-visibility conditions, radar sensors are good candidates to detect obstacles in an autonomous navigation context. In this article, we show that radars can also be successfully used for real-time trajectory estimation. We address the case of an autonomous micro-drone intended for the exploration of piping networks and embedding a frequency-modulated continuous wave (FMCW) multi-input multioutput (MIMO) radar. We show that using a beamforming technique to virtually steer the radar field of view (FOV), we can simultaneously estimate the horizontal and vertical velocities of the drone as well as its height. These results are first validated through simulations based on experimental drone flight data and a radar simulator. Then, using an Infineon 77-GHz FMCW radar, we show, through real-world experiments, the high performance attainable with our solution.",J. Barra; T. Creuzet; S. Lesecq; G. Scorletti; E. Blanco; M. Zarudniev,2023,10.1109/JSEN.2022.3229421,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0631,Invited Speaker 1: Navigation without GPS for Unmanned Aerial Vehicles,"In recent years, research and development of unmanned aerial vehicles (UAVs) have gained much attention in the academic and industrial communities worldwide. Extensive research and development have been done for UAVs to operate in complex and unknown environments, especially in GPS-denied environments. Consideration of a wide range of factors needs to be observed in such environments. Control systems for the unmanned vehicles are required to integrate, not only the basic input-output control laws but also the high-level functionalities for perception, decision making and task scheduling. Software systems for unmanned vehicles are required to perform tasks from hardware driving to the management of device operations, and from traditional input-output control law implementation to sensing, task scheduling and event management. In this talk, in-depth research in the advanced autonomous systems on UAVs is presented, involving automate flight process in GPS-denied environments, such as below the forest canopy or indoor environments, in which a board range of sensing and navigation technologies have been used. The sensors and algorithms plan the drones' flight paths, make sense of where they are, and to ensure that they do not collide with obstacles. All these are done automatically with no human intervention. The proposed systems have been successfully tested in both simulations and real flight experiments. Several related applications of the autonomous systems on UAVs will also be presented.",L. Feng,2019,10.1109/IConDA47345.2019.9034681,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0639,A Vision-Based Approach to Autonomous Landing of an eVTOL Aircraft in GPS-Denied Environments,"This research paper describes an autonomous system developed by a team of undergraduate engineering students at Embry-Riddle Aeronautical University - Prescott with support from Wisk Aero. Autonomous systems enable an electric vertical takeoff and landing (eVTOL) aircraft to perform the fundamental duties of a pilot - aviate, navigate, and communicate - without human intervention. A prototype eVTOL system, implemented as a modular payload attached to the bottom of a commercially available drone, was developed and tested to operate from the final approach through the landing phase of flight. The prototype vision-based system identifies a landing zone, and calculates relative position and orientation position without reliance on Global Positioning System (GPS) capabilities, which is potentially vulnerable to interruption and disruption. In addition, the system utilizes a machine learning approach to identify if any obstructions impact the safety of landing the aircraft. Through the development of the prototype, the findings demonstrated the viability of a computer vision-based landing system to be used on an eVTOL aircraft for the purpose of autonomous advanced air mobility (AAM) solutions.",F. V. Benitez; A. Rutherford; J. Van Hilst; E. Babcock; M. Schlief; L. Markussen,2023,10.1109/DASC58513.2023.10311329,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0644,Autonomous Localization and Navigation for Drones Over Rivers,"Uncrewed aerial vehicles (UAVs) are increasingly used for environmental monitoring and riverine studies; however, their dependence on Global Positioning System (GPS) localization is often compromised in forested areas, under bridges, or above highly dynamic water surfaces. Conventional vision-based navigation methods struggle with sparse textures and transient disturbances, leading to unstable positioning and drift. This paper presents a robust real-time visual–inertial navigation framework that integrates neural network–based optical flow estimation (NeuFlow v2), the Dynamic Divided Method (DDM), and inertial measurement unit (IMU) data through a Kalman Filter (KF). The DDM adaptively segments the optical-flow field according to water-surface dynamics and local texture stability, suppressing transient artifacts such as ripples and reflections, while the KF stabilizes state estimation by compensating for outliers and short-term measurement loss. Field experiments at Kangqiao, Green River, and Wu River sites demonstrate that DDM-enhanced visual odometry (VO) significantly improves robustness in low-texture and dynamic conditions. The fused framework combining NeuFlow v2, DDM, and KF achieves high trajectory similarity with GPS benchmarks, reduced drift, and enhanced spatial consistency. These findings validate a practical and effective solution for accurate UAV localization and autonomous environmental monitoring in GPS-degraded riverine environments.",P. -C. Wu; Y. -Y. Chen; C. -L. Lin; H. Wang,2026,10.1109/ACCESS.2025.3650454,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0647,Radiation Source Localization in GPS-Denied Environments Using Aerial Robots,"This paper details the system and methods developed to enable autonomous nuclear radiation source localization and mapping using aerial robots in GPS-denied environments. A Thallium-doped Cesium Iodide (CsI(Tl)) scintillator and a Silicon Photomultiplier are combined with custom-built electronics for counting and spectroscopy, and the provided radiation measurements are pose-annotated using visual-inertial localization enabling autonomous operation in GPS-denied environments. Provided this capability, a strategy for radioactive source localization, as well as active source search path planning was developed. The proposed method is motivated and accounts for the limited endurance of the vehicle, which entails a very small amount of dwell points, and the fact that GPS-denied localization implies varying uncertainty of the robot's position estimate. The complete system is evaluated in multiple experimental studies using a small aerial robot and a Cesium-137 radiation source. As shown, accurate radioactive source localization is achieved, enabling efficient radiation mapping of indoor GPS-denied environments.",F. Mascarich; T. Wilson; C. Papachristos; K. Alexis,2018,10.1109/ICRA.2018.8460760,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0652,Reinforcement Learning-Based Autonomous UAV Navigation in Indoor Environments Towards Human Detection,"Unmanned Aerial Vehicles (UAVs) have become indispensable in search and rescue (SAR) missions by enabling rapid aerial reconnaissance in unstructured and GPS denied environments that are inaccessible to ground teams. Conventional autonomous navigation systems typically depend on heavy sensor suites such as LiDAR or reliable GPS signals, which are often impractical for lightweight and low-cost rescue drones operating in cluttered indoor spaces, including partially collapsed buildings in disaster zones. To address this limitation, this paper introduces a cost-effective, fully autonomous UAV navigation framework that leverages Deep Reinforcement Learning (DRL) to replace brittle rule-based decision logic with adaptive policy learning. The framework integrates real-time human detection using a monocular RGB camera and YOLOv8n, and evaluates two DRL strategies for autonomous indoor maneuvering toward detected humans, specifically Deep Q-Network (DQN) and Proximal Policy Optimization (PPO). Simulation results indicate that rule-based navigation shows low generalization to dynamic and unstructured conditions. Although DQN shows limited reliability, the PPO based agent achieves higher navigation success rates and more stable decision policies. The proposed system is further validated through Sim to Real transfer using a DJI Tello drone on indoor flight tasks, demonstrating practical deployment without expensive sensing hardware. The results confirm the feasibility of lightweight, low-cost, vision based autonomous UAV agents capable of adaptive indoor navigation toward detected humans.",V. Geeganage; L. Gamage; H. Weerathunga; C. Premachandra; B. H. Sudantha,2026,10.1109/ICIPRoB69625.2026.11497788,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0656,Vision-Based UAV Localization by Aerial and Satellite Image Matching,"The deployment of Unmanned Aerial Vehicles (UAVs) in tasks such as urban surveillance, disaster assessment, and logistics necessitates enhanced autonomous navigation capabilities. Traditionally, the localization of UAVs relies on Global Navigation Satellite Systems (GNSS). However, in urban canyons, indoor environments, or bad weather conditions, GNSS signals are prone to obstruction and interference, leading to degraded navigation performance. To overcome the limitations, the development of GNSS-denied alternative localization techniques has become an important topic. In this paper we present an UAV visual localization and heading estimation in GNSS-denied environments by matching the UAV overhead imagery with satellite maps. The proposed NavCLIP constructs an image database using satellite data and retrieves the best-matched by querying with aerial images. A homography matrix is then employed to estimate the UAV location and yaw angle. Due to the lack of publicly available datasets, this work collects an aerial and satellite image dataset (UAV-Satellite Dataset) for training and validation. The experimental results show strong localization performance on the Google Earth dataset, while UAV flight experiments exhibit larger localization errors under the real-world conditions. In addition, the proposed technique improves over the GeoCLIP baseline and achieves low heading estimation error. Code and dataset are available on GitHub at https://github.com/PHChenGit/NavCLIP",H. -Y. Lin; P. -H. Chen; C. -W. Yeh,2026,10.1109/ACCESS.2026.3684630,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0687,On the scalability of experimentally determined aerodynamic model for model-based navigation on a delta-wing UAV,"Model-based navigation is a promising approach for autonomous navigation of small drones in challenging conditions such as GNSS denied flight scenarios. However, the lack of analysis of aerodynamic model structure for model-based navigation applications on delta-wing UAVs, characterized by a reduced number of control surfaces, has hindered its practical implementation. In this study, we propose a methodology for generalizing an aerodynamic model experimentally determined for a specific platform to a family of platforms sharing comparable physical characteristics by employing in-flight tuning. The experimental results show that the proposed methodology significantly improves navigation performance under GNSS outage, compared to traditional autonomous navigation approaches, for the model adapted to a second delta-wing platform. This indicates that the proposed methodology can be used to adapt aerodynamic models to different delta-wing UAV platforms of similar size, enabling reliable model-based navigation in challenging environments. This work contributes to the advancement of autonomous navigation technology for small drones, particularly in applications where GNSS signals are unavailable or unreliable.",P. Longobardi; J. Skaloud,2023,10.1109/MetroAeroSpace57412.2023.10189996,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0688,Single Vehicle Localization and Routing in GPS-Denied Environments Using Range-Only Measurements,"Path planning algorithms for unmanned aerial or ground vehicles rely on Global Positioning System (GPS) information for localization in many surveillance and reconnaissance applications. However, disruption of GPS signals, by intention or otherwise, can render these algorithms ineffective. This paper provides a way of addressing this issue by leveraging range information from additionally placed stationary objects in the environment called Landmarks (LMs). The placement of LMs and the route followed by the vehicle is posed as an integer program such that the total travel and LM placement cost is minimized. The proposed formulation of the optimization problem also allows for a limited field-of-view of the sensor on-board the vehicle. For instances that are hard to solve for optimal solutions using the integer program, we present two fast heuristics to find good feasible solutions. We provide a systematic framework and algorithms for the problem, and evaluate the system using numerical, simulation and experimental results.",S. Misra; B. Wang; K. Sundar; R. Sharma; S. Rathinam,2020,10.1109/ACCESS.2019.2963286,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0701,Vision-Based Autonomous Drone Navigation Using Deep Reinforcement Learning,"Vision-guided autonomous drone navigation has been a high-priority field of research with the rise of the need of intelligent unmanned aerial vehicles that can be used in complex, dynamic, and GPS-denied settings. The classical and rule-based methods of control do not tend to be generalizable to different visual conditions, obstacles, and environmental versions because of uncertainties. With this, this paper introduces a deep reinforcement learning (DRL)-based autonomous drone navigation framework based on vision, which combines perception, decision-making and control in one learning framework. The system that is proposed would develop autonomous navigation as a sequential decision-making problem, in which the drone would learn the best navigation policies by observing the visual data itself using an on-board camera. The representation of states, actions and rewards are developed to provide stable learning without violating operational limits, e.g. collision avoidance, flight stability and constrained onboard computation. Various DRA algorithms, such as Deep Q-Networks (DQN), Proximal Policy Optimization (PPO), Asynchronous Advantage Actor-Critic (A3C) and Soft Actor-Critic (SAC) are compared to determine whether each can be used in real-time aerial navigation tasks. The perception module is based on convolutional neural network (CNN) that is used to derive compact and informative visual features on the raw image streams, and thus effective environment perception without depending on handcrafted features. This includes reward shaping and exploration techniques that will hasten convergence and improve policy resilience.",N. Narole; D. Prasad; S. R. Gaikwad; S. S. Badhiye; B. Jolad; J. S. Nadaf,2026,10.1109/ESCI68015.2026.11493377,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0705,Recursive Extended Finite-Memory Positioning Algorithm for Robust UAV Positioning in GNSS-Denied Environment,"Recently, the operational domain of uncrewed aerial vehicles (UAVs) has expanded from outdoor environments to indoor spaces such as factories, power plants, and tunnels. In these environments, where the Global Navigation Satellite Systems (GNSS) is unavailable, and the risk of collision with surrounding structures is high, a positioning system with high accuracy and fast update rates is essential. In this article, we propose a novel 3-D positioning algorithm for UAVs operating in a GNSS-denied environment. The proposed algorithm is based on sensor fusion of the inertial measurement unit (IMU) and ultra-wideband-based wireless sensor network (UWB-WSN). The proposed algorithm, referred to as the recursive extended finite-memory positioning (REFMP), features a unique finite-memory (FM) structure that estimates the current position using only a limited set of recent information. This FM structure endows the algorithm with robustness against measurement model errors, linearization errors, and uncertainties in initial position information. We evaluated the performance of the proposed algorithm through both simulations and real-world experiments under various challenging conditions, including UAV collisions with walls, aggressive maneuvers inducing sensor measurement errors, and scenarios with uncertain initial position information. By comparing the proposed algorithm with state-of-the-art UAV positioning algorithms based on IMU and sensor fusion, we demonstrate the superior positioning accuracy and robustness of REFMP under harsh conditions.",S. S. Lee; J. M. Pak; P. Shi; C. K. Ahn,2026,10.1109/JIOT.2025.3629868,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0706,Towards Robust UAV Tracking in GNSS-Denied Environments: A Multi-LiDAR Multi-UAV Dataset,"With the increasing prevalence of drones in various industries, the navigation and tracking of unmanned aerial vehicles (UAVs) in challenging environments, particularly GNSS-denied areas, have become crucial concerns. To address this need, we present a novel multi-LiDAR dataset specifically designed for UAV tracking. Our dataset includes data from a spinning LiDAR, two solid-state LiDARs with different Field of View (FoV) and scan patterns, and an RGB-D camera. This diverse sensor suite allows for research on new challenges in the field, including limited FoV adaptability and multi-modality data processing.The dataset facilitates the evaluation of existing algorithms and the development of new ones, paving the way for advances in UAV tracking techniques. Notably, we provide data in both indoor and outdoor environments. We also consider variable UAV sizes, from micro-aerial vehicles to more standard commercial UAV platforms. The outdoor trajectories are selected with close proximity to buildings, targeting research in UAV detection in urban areas, e.g., within counter-UAV systems or docking for UAV logistics.In addition to the dataset, we provide a baseline comparison with recent LiDAR-based UAV tracking algorithms, benchmarking the performance with different sensors, UAVs, and algorithms. Importantly, our dataset shows that current methods have shortcomings and are unable to track UAVs consistently across different scenarios.The dataset is available on GitHub 1.",I. Catalano; X. Yu; J. P. Queralta,2023,10.1109/ROBIO58561.2023.10354788,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0713,Autonomous UAV Pipeline Landing via Depth-LiDAR Fusion in GNSS-Denied Refineries,"Autonomous UAV inspection in industrial refineries demands precise landing on pipelines under GNSS-denied conditions. This work presents a complete software architecture that integrates LiDAR-based localization with a novel multi-sensor framework for pipeline perception and tracking. The proposed method processes dual 2D laser scans and fuses them with depth data through a temporal filter. This enables consistent mapping and tracking of pipelines, effectively rejecting spurious detections and maintaining a reliable scene representation. The system is validated both in controlled indoor experiments and through fully autonomous landing missions in a real refinery, demonstrating robust performance and accurate alignment with the target infrastructure.",D. Tejero-Ruiz; M. A. Montes-Grova; F. J. Pérez-Grau; A. Viguria; A. Ollero,2026,10.1109/LRA.2026.3662655,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0716,Cooperative Search Area optimization using Multiple Unmanned Aerial Vehicles in a GPS-denied Environment,"This paper addresses the problem of maximizing surveillance area coverage using multiple Unmanned Aerial Vehicles (UAVs) in an obstacle-laden and Global Positioning System (GPS)-denied environment. The UAVs should achieve this objective using the shortest possible routes while staying inside the designated search space and avoiding the obstacles. To attain a desired area coverage, we divide the NP-hard multi-objective optimization problem of planning optimal routes for all UAVs into 3 parts: (a) optimizing search area coverage, (b) performing obstacle avoidance, and (c) using Cooperative Localization (CL) for state estimation. We demonstrate the efficiency of our algorithm through extensive simulations.",S. Misra; S. Biswas; A. A. Minai; R. Sharma,2019,10.1109/ICUAS.2019.8798332,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0719,Autonomous landing of small unmanned aerial rotorcraft based on monocular vision in GPS-denied area,"Focusing on the low-precision attitude of a current small unmanned aerial rotorcraft at the landing stage, the present paper proposes a new attitude control method for the GPS-denied scenario based on the monocular vision. Primarily, a robust landmark detection technique is developed which leverages the well-documented merits of supporting vector machines (SVMs) to enable landmark detection. Then an algorithm of nonlinear optimization based on Newton iteration method for the attitude and position of camera is put forward to reduce the projection error and get an optimized solution. By introducing the wavelet analysis into the adaptive Kalman filter, the high frequency noise of vision is filtered out successfully. At last, automatic landing tests are performed to verify the method's feasibility and effectiveness.",C. Miao; J. Li,2015,10.1109/JAS.2015.7032912,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0752,Cooperative localisation of UAVs in a GPS-denied environment using bearing measurements,"This paper studies the problem of localising a Global Positioning System (GPS)-denied Unmanned Aerial Vehicle (UAV) in two-dimensional space. Suppose there are two vehicles, one which is equipped with GPS and the other is GPS-denied (but has an inertial navigation system (INS) and so is able to determine its trajectory in a local coordinate frame, but not a global coordinate frame). The GPS-equipped vehicle broadcasts its global coordinates to the GPS-denied vehicle and the GPS-denied vehicle also obtains, in its local coordinate frame, a bearing measurement of the GPS-equipped UAV. The paper shows that with four or more such measurements and generic trajectories of the two UAVs, localisation in a global coordinate frame of the GPS-denied UAV is achievable. Certain nongeneric trajectories for which localisation is impossible are also identified. While in the first instance, the solution assumes zero noise in the measurements, the techniques are then extended to deal with the presence of measurement noise.",L. Zhang; M. Ye; B. D. O. Anderson; P. Sarunic; H. Hmam,2016,10.1109/CDC.2016.7798924,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0814,Monocular Vision Aided Autonomous UAV Navigation in Indoor Corridor Environments,"Deployment of autonomous Unmanned Aerial Vehicles (UAV) in various sectors such as disaster hit environments, industries, agriculture, etc., not only improves productivity but also reduces human intervention resulting in sustainable benefits. In this regard, we present a model for autonomous navigation and collision avoidance of UAVs in GPS-denied corridor environments. In the first stage, we suggest a fast procedure to estimate the set of parallel lines whose intersection would yield the position of the vanishing point (VP) inside the corridor. A suitable measure is then formulated based on the position of VP on the intersecting lines in reference to any of the image boundary axes. The knowledge of VP location alongside the formulated mechanism govern the necessary set of commands to safely navigate the UAV avoiding any collision with the side walls. Furthermore, the relative Euclidean distance scale expansion of matched scale-invariant keypoints in a pair of frames is taken into account to estimate the depth of a frontal obstacle; usually a wall at the end of the corridor. However, turbulence in the UAV arising due to its rotors or other external factors such as wind may introduce uncertainty in depth estimation. It is rectified with the help of a constant velocity aided Kalman filter model. Necessary set of control commands are then generated to avoid the frontal wall before collision. Exhaustive experiments in different corridors reveal the efficacy of the proposed scheme.",R. P. Padhy; F. Xia; S. K. Choudhury; P. K. Sa; S. Bakshi,2019,10.1109/TSUSC.2018.2810952,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0816,Feature 3D Gaussian Splatting for UAV-to-Ship Pose Estimation in GNSS-Denied Environments,"Autonomous recovery of Unmanned Aerial Vehicles (UAVs) in maritime environments is challenged by dynamic ship motion, texture-poor surroundings, and vulnerabilities inherent to Global Navigation Satellite Systems (GNSS). To enable robust UAV state estimation relative to a naval vessel in GNSS-denied environments, this paper presents a novel vision-based pose estimation framework leveraging Feature 3D Gaussian Splatting (3DGS). Adopting STDLoc's sparse pose estimation framework, our approach bypasses computationally expensive dense rendering in favor of direct sparse 2D-3D matching. We extract 2D features from live monocular imagery using SuperPoint and match them against a compact set of view-consistent 3D Gaussian landmarks distilled via a Matching-Oriented Sampling strategy. The 6-DoF camera pose is then robustly recovered using a Perspective-n-Point (PnP) solver augmented with Locally Optimized RANSAC (LO-RANSAC). Experimental validation on a 1/24-scale naval Yard Patrol (YP) craft demonstrates centimeter-level translational accuracy (1.66 cm lateral, 2.28 cm vertical mean absolute errors) and near-degree rotational accuracy (0.90° roll, 1.17° yaw). This method eliminates the need for physical fiducial markers or precise CAD models, offering a scalable and highly accurate relative localization solution for autonomous maritime operations.",A. Bernas; J. McConnell; J. Seargeant; L. DeVries,2026,10.1109/ICUAS69441.2026.11598627,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0824,A Homography-Based Visual Servo Control Approach for an Underactuated Unmanned Aerial Vehicle in GPS-Denied Environments,"This paper proposes a homography-based visual servo control approach for the stabilization of underactuated unmanned aerial vehicles in GPS-denied environments. A virtual homography matrix is proposed, and a new visual error vector is defined to obtain the passivity-like visual error equation. In addition, a homography-based online translation velocity estimator and a nonlinear backstepping visual servo control approach are addressed to promote fast maneuvering without linear velocity feedback. Unlike conventional homography-based visual servo control solutions that only guarantee the local stability in the equilibrium, the proposed control scheme can get the global stability in large offset. Simulation and experimental tests with a realistic quadrotor subject to the measurement noise are carried out to verify the robustness and performance of the control approach. In addition, the autonomous tracking experiment when the target speed is unpredictable are also reported.",H. Zhong; Y. Wang; Z. Miao; L. Li; S. Fan; H. Zhang,2023,10.1109/TIV.2022.3163315,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0840,GPS-Denied Drone Navigation via Cross-Domain Keypoint Matching,"Precise cross-domain matching between Unmanned Aerial Vehicle (UAV), imagery and satellite maps is essential for navigation in GPS-denied environments but remains challenging due to drastic variations in scale and rotation. This paper proposes a geometry-aware matching framework that decouples the process into specialized extraction, description, and navigation modules. By incorporating a local patching strategy and the Grid-based Random Sample Consensu (GRANSAC) algorithm, the framework effectively mitigates geometric biases and spatial feature clustering. Experimental results on the MDAS dataset demonstrate that our method significantly outperforms SIFT[10] and SuperPoint[1] in both accuracy and robustness, providing reliable localization precision for autonomous UAV flight.",J. -W. Hsieh; H. -K. Chen,2026,10.1109/ICIP61757.2026.11630202,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0857,SwarmRaft: Leveraging Consensus for Robust Drone Swarm Coordination in GNSS-Degraded Environments,"Uncrewed aerial vehicle (UAV) swarms are increasingly used in critical applications such as aerial mapping, environmental monitoring, and autonomous delivery. However, the reliability of these systems is highly dependent on uninterrupted access to the Global Navigation Satellite Systems (GNSS) signals, which can be disrupted in real-world scenarios due to interference, environmental conditions, or adversarial attacks, causing disorientation, collision risks, and mission failure. This article proposes SwarmRaft, a blockchain-inspired positioning and consensus framework for maintaining coordination and data integrity in UAV swarms operating under GNSS-denied conditions. SwarmRaft leverages the Raft consensus algorithm to enable distributed drones (nodes) to agree on state updates such as location and heading, even in the absence of GNSS signals for one or more nodes. In our prototype, each node uses GNSS and local sensing, and communicates over WiFi in a simulated swarm. Upon signal loss, consensus is used to reconstruct or verify the position of the failed node based on its last known state and trajectory. Our system demonstrates robustness in maintaining swarm coherence and fault tolerance through a lightweight, scalable communication model. This work provides a practical and secure approach for decentralized drone operation in unpredictable environments.",K. Dev; Y. Madhwal; S. Shevelo; P. Osinenko; Y. Yanovich,2026,10.1109/JIOT.2025.3645453,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0859,A Multimode Visual-Inertial Navigation Method for Fixed-wing Aircraft Approach and Landing in GPS-denied and Low Visibility Environments,"The landing safety is still one of the greatest challenges for fixed-wing aircraft, meanwhile not all airport runways are equipped with instrument landing system (ILS), and global positioning system (GPS) is not always available. It is necessary for aircraft to autonomously acquire high accuracy and stable navigation data during approach and landing in case of GPS loss and ILS unavailability. In this paper, we propose a multimode visual-inertial navigation method that combines the inertial measurement unit (IMU), the forward-looking infrared (FLIR) camera and the barometer into unscented kalman filter (UKF) adaptively according to flight height. In order to obtain accurate motion estimation, different sensing measurements are used at different flight phase. This proposed method run on three significant stages: 1) initial approach (flight height: 1000-200 feet), runway azimuth information and inertia data are fused to estimate aircraft motion; 2) precision approach (flight height: 200-100 feet), sparse runway features extracted from the FLIR images, airport geo-information and inertia data are integrated to obtain precise motion estimation; 3) precision landing (flight height: 100-0 feet), visual simultaneous localization and mapping (VSLAM)and inertial measurements are used to estimate motion states. A general aircraft is elaborately equipped with a short-wave infrared (SWIR) camera, an IMU, a barometer and a flight data recorder to collect real flight data for algorithm verification. Finally, the experimental results demonstrate that the proposed approach can be used for fixed-wing aircraft accurate approach and landing in low visibility and GPS-denied environments robustly. Furthermore, its accuracy has been reached to the level of Inertial/Differential GPS integration.",X. Song; L. Zhang; Z. Zhai; G. Yu,2019,10.1109/DASC43569.2019.9081785,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
REC_0866,Autonomous Aerial Robots for Search and Rescue Missions,"Autonomous aerial robots, often referred to as drones, have demonstrated immense potential in enhancing the effectiveness and safety of search and rescue (SAR) operations. This paper presents a comprehensive study of the latest advancements in drone technology tailored for SAR missions. It examines the integration of sophisticated algorithms that empower drones with autonomous navigation, object recognition, and decision-making capabilities in complex and unstructured environments. The paper explores the deployment strategies of swarm intelligence for coordinated multi-drone operations, maximizing area coverage, and minimizing search time. Attention is given to the development of robust communication systems that enable drones to operate in GPS-denied areas and ensure reliable data transmission during critical missions. The research further delves into the endurance and adaptability of drones under varied climatic conditions, ensuring sustained operation during extended missions. A pivotal focus is placed on the ethical implications and safety protocols essential for the operation of autonomous aerial robots in SAR scenarios. Through simulation and field trials, the paper evaluates the operational readiness and efficacy of these systems. The findings suggest that incorporating autonomous aerial robots significantly increases the efficiency of SAR missions, providing a safer alternative to human-led operations while reducing operational costs and response times.",K. Sangeeta; S. B; A. Jain; V. Bhutani; L. K. Tyagi; K. A. Jabbar,2023,10.1109/UPCON59197.2023.10434325,,IEEE_Xplore,include,high,"[""I1"", ""I2"", ""I3"", ""I4"", ""I5"", ""I6""]",UAV platform with primary GNSS-denied navigation contribution and quantitative results.
