id,title,abstract,authors,year,doi,venue,source
IEEE_0470,"Employing an Embedded Renderer as Recognition Tool for Odometry, Map-Building, Navigation, and Localization on Active Sensing Robotics","This study proposes a method that employs a renderer as a tool for environmental recognition. In the proposed system, features are extracted from sensors and cameras; the renderer represents scenes in a 3-D space to suit the purpose of the applications, and the applications resample the scenes to achieve their purpose after manipulating the renderer. As an example, this study presents implementation mechanisms of environmental recognition—odometry, map-building, navigation, and localization of automotive indoor robots. This method has a higher computational cost than typical feature-based methods; however, the algorithms are considerably intuitive. Although commercial rendering engines cannot be used as they are, a lightweight rendering engine dedicated to recognition can operate in embedded systems to enable real-time recognition. In addition, this study presents an experiment that corresponds to the simulation of moving robots indoors. In conclusion, this study proposes a change from the perspective of adopting a renderer–a well-established software technology that has been thoroughly investigated and can manipulate space–as an essential tool in the recognition framework.",P. Kunbum; T. Takeshi,2024,10.1109/JISPIN.2024.3433671,IEEE Journal of Indoor and Seamless Positioning and Navigation,IEEE
IEEE_0471,Autonomous Mapping of Uncharted Ports: Comparison of SIFT and Semi-Global Block Matching Based Stereo Vision on Real Port Data,"Unmanned Surface Vehicles (USVs) require robust autonomous navigation capabilities to operate safely in uncharted and Global Navigation Satellite System (GNSS)-denied maritime environments. Stereo vision is a promising passive sensing method for real-time 3D scene reconstruction, enabling Simultaneous Localization and Mapping (SLAM). This paper compares two stereo vision approaches: dense Semi-Global Block Matching (SGBM) and sparse Scale-Invariant Feature Transform (SIFT), evaluating their performance on real port data from the Pohang Canal Dataset. Key metrics analyzed include processing time, point cloud density, and valid depth ratio. Results show that SGBM produces dense, detailed reconstructions but incurs higher computational costs and is more sensitive to reflective surfaces. In contrast, SIFT yields sparse but highly reliable depth estimates with significantly lower processing times. The trade-off between completeness and efficiency suggests that SIFT-based methods may be more suitable for embedded USV systems with limited computational resources. At the same time, SGBM is better suited for applications requiring detailed environmental mapping. This study offers valuable insights and results to support the selection and development of stereo vision strategies for autonomous USV navigation in complex port environments.",V. Viegas; N. P. Santos; V. Lobo,2025,10.23919/OCEANS59106.2025.11244895,OCEANS 2025 - Great Lakes,IEEE
IEEE_0472,Navigating the Future: A Kalman Filter-Based Global-Local-Global (GLG) Position Estimation for Autonomous Vehicles in GPS Denied Environments,"Accurate navigation in global positioning system (GPS) denied environments, such as tunnels, rural areas and underwater regions is a critical challenge for autonomous vehicles (AVs). Traditional position estimation methods face challenges due to their computational complexity and inability to consider external factors like sensor drift and human input errors. This letter introduces a global-local–global (GLG) position estimation method that integrates advanced inertial sensors with navigation sensors, utilizing kalman filter (KF) and extended KF (EKF) to enhance trajectory accuracy. The proposed mechanism is validated through analysis and real-time tests using custom-built hardware in terrestrial and underwater environments. It demonstrates effectiveness during GPS outages lasting 5–60 s, achieving position drifts of 2.84 m for GLG, 1.35 m for GLG + KF, and 1.27 m for GLG + EKF over a total distance travelled of 1.1 km. This method is particularly suited for short-range applications, including aqua farming, tunnel navigation, and dense areas, providing a robust solution for accurate position estimation in challenging scenarios.",S. Shakeera; N. Sreyas; V. B. N. Jyothi; H. Venkataraman,2026,10.1109/LES.2025.3550171,IEEE Embedded Systems Letters,IEEE
IEEE_0473,Indoor navigation algorithm for mobile robot using wireless sensor networks,"There has been increasing research on the evolution of navigation and localization systems. Most of the proposed approaches are suitable for outdoor operation; a few techniques have been designed for indoor environments. This paper specifics the evolution of an indoor navigation system. It presents a general system consisting of sensors and algorithms for localization and navigation which enables to operate indoors. This is done by using trilateration method which has been successfully applied on complex nature of indoor environments. Set of experiments presented to validate our system using MATLAB program. Testing established that good accuracy, sufficient for navigation, was accomplished. This technique shows promise for future handheld indoor navigation systems that can be used in any indoor campuses.",O. M. Elfadil; Y. M. Alkasim; E. B. Abbas,2017,10.1109/ICCCCEE.2017.7866693,"2017 International Conference on Communication, Control, Computing and Electronics Engineering (ICCCCEE)",IEEE
IEEE_0474,Design and Flight Test of an Aerial Manipulator for Applications in GPS-Denied Environments,"Research and development of aerial manipulators has gained interest over the past few years. The incorporation of manipulator mechanisms into UAVs can expand the realm of applications for these vehicles in challenging scenarios where it is not safe for personnel to carry out the work. Examples of such missions and applications include collecting chemical samples, exploration and interaction with foreign objects, high rise building inspection and spray painting. With the growing interest to collect samples and interact with remote environments autonomously, most aerial manipulators use GPS or indoor tracking systems. However, an aerial manipulator capable of interacting safely with the environment in a GPS-denied environment using only on-board sensors is still a challenge. Related work on the use of and localization of UAVs in GPS-denied environments is increasing, however the integration of an aerial manipulator on a UAV operating in GPS-denied environments is still limited. This paper presents the design, build and implementation of an UAV with a robotic arm for use in GPS-denied environments. The aerial manipulator features a lightweight and robust design consisting of aluminium joints, carbon tubing and 3D printed linkages. The implemented aerial manipulation system presents a versatile and modular design which allows easy modification such as adjusting the linkage lengths to accommodate different reachability requirements and supports various multirotor configurations. Videos of the hover experiment can be found at: https://www.youtube.com/playlist?list=PLTkv8838qsQGW7JXl3kMfZ20rwmxUHfl5",M. Ng; F. Vanegas; K. Morton; J. Sandino; F. Gonzalez,2022,10.1109/ICUAS54217.2022.9836060,2022 International Conference on Unmanned Aircraft Systems (ICUAS),IEEE
IEEE_0475,P3-LOAM: PPP/LiDAR Loosely Coupled SLAM With Accurate Covariance Estimation and Robust RAIM in Urban Canyon Environment,"Light Detection and Ranging (LiDAR) based Simultaneous Localization and Mapping (SLAM) has drawn increasing interests in autonomous driving. However, LiDAR-SLAM suffers from accumulating errors which can be significantly mitigated by Global Navigation Satellite System (GNSS). Precise Point Positioning (PPP), an accurate GNSS operation mode independent of base stations, gains growing popularity in unmanned systems. Considering the features of the two technologies, LiDAR-SLAM and PPP, this paper proposes a SLAM system, namely P3-LOAM (PPP based LiDAR Odometry and Mapping) which couples LiDAR-SLAM and PPP. For better integration, we derive LiDAR-SLAM positioning covariance by using Singular Value Decomposition (SVD) Jacobian model, since SVD provides an explicit analytic solution of Iterative Closest Point (ICP), which is a key issue in LiDAR-SLAM. A novel method is then proposed to evaluate the estimated LiDAR-SLAM covariance. In addition, to increase the reliability of GNSS in urban canyon environment, we develop a LiDAR-SLAM assisted GNSS Receiver Autonomous Integrity Monitoring (RAIM) algorithm. Finally, we validate P3-LOAM with UrbanNav, a challenging public dataset in urban canyon environment. Comprehensive test results prove that, in terms of accuracy and availability, P3-LOAM outperforms benchmarks such as Single Point Positioning (SPP), PPP, LeGO-LOAM, SPP-LOAM, and the loosely coupled navigation system proposed by the publisher of UrbanNav.",T. Li; L. Pei; Y. Xiang; Q. Wu; S. Xia; L. Tao; X. Guan; W. Yu,2021,10.1109/JSEN.2020.3042968,IEEE Sensors Journal,IEEE
IEEE_0476,Gaussian Process Regression for Improved Underwater Navigation,"Accurate underwater navigation is a challenging task due to the absence of global navigation satellite system signals and the reliance on inertial navigation systems that suffer from drift over time. Doppler velocity logs (DVLs) are typically used to mitigate this drift through velocity measurements, which are commonly estimated using a parameter estimation approach such as least squares (LS). However, LS works under the assumption of ideal conditions and does not account for sensor biases, leading to suboptimal performance. This paper proposes a data-driven alternative based on multi-output Gaussian process regression (MOGPR) to improve DVL velocity estimation. MOGPR provides velocity estimates and associated measurement covariances, enabling an adaptive integration within an errorstate Extended Kalman Filter (EKF). We evaluate our proposed approach using real-world AUV data and compare it against LS and a state-of-the-art deep learning model, BeamsNet. Results demonstrate that MOGPR reduces velocity estimation errors by approximately 20% while simultaneously enhancing overall navigation accuracy, particularly in the orientation states. Additionally, the incorporation of uncertainty estimates from MOGPR enables an adaptive EKF framework, improving navigation robustness in dynamic underwater environments.",N. Cohen; I. Klein,2025,10.1109/PLANS61210.2025.11028550,"2025 IEEE/ION Position, Location and Navigation Symposium (PLANS)",IEEE
IEEE_0477,The Autonomous Platforms Inertial Dataset,"One of the critical tasks required for fully autonomous functionality is the ability to achieve an accurate navigation solution; that is, to determine the platform position, velocity, and orientation. Various sensors, depending on the vehicle environment (air, sea, or land), are employed to achieve this goal. In parallel to the development of novel navigation and sensor fusion algorithms, machine-learning based algorithms are penetrating into the navigation and sensor fusion fields. An excellent example for this trend is pedestrian dead reckoning, used for indoor navigation, where both classical and machine learning approaches are used to improve the navigation accuracy. To facilitate machine learning algorithms’ derivation and validation for autonomous platforms, a huge quantity of recorded sensor data is needed. Unfortunately, in many situations, such datasets are not easy to collect or are not publicly available. To advance the development of accurate autonomous navigation, this paper presents the autonomous platforms inertial dataset. It contains inertial sensor raw data and corresponding ground truth trajectories. The dataset was collected using a variety of platforms including a quadrotor, two autonomous underwater vehicles, a land vehicle, a remote controlled electric car, and a boat. A total of 805.5 minutes of recordings were made using different types of inertial sensors, global navigation satellite system receivers, and Doppler velocity logs. After describing the sensors that were employed for the recordings, a detailed description of the conducted experiments is provided. The autonomous platform inertial dataset is available at: https://github.com/ansfl/Navigation-Data-Project/.",A. Shurin; A. Saraev; M. Yona; Y. Gutnik; S. Faber; A. Etzion; I. Klein,2022,10.1109/ACCESS.2022.3144076,IEEE Access,IEEE
IEEE_0478,Towards a model of UAVs navigation in urban canyon through defeasible logic,"This article shows how a non-monotonic rule based system (defeasible logic) can be integrated with numerical computation engines, and how this can be applied to solve the Vehicle Routing Problem. To this end, we have simulated a physical system from which we can obtain numerical information. The physical system perceives information from its environment and generates predicates that can be reasoned by a defeasible logic engine. The conclusions/decisions derived will then be realized by the physical system as it takes actions based on the conclusion derived. Here we consider a scenario where a ‘flock’ of Unmanned Autonomous Vehicles (UAVs) have to navigate within an urban canyon environment. The UAVs are self-autonomous without centralized control. The goal of the UAVs is to navigate to their desired destinations without colliding with each other. In case of possible collision, the UAVs concerned will communicate with each other and use their background knowledge or travel guidelines to resolve the conflicts.",H. -P. Lam; G. Governatori,2013,10.1093/logcom/exr028,Journal of Logic and Computation,IEEE
IEEE_0479,Hybrid-VINS: Underwater Tightly Coupled Hybrid Visual Inertial Dense SLAM for AUV,"Traditional visual simultaneous localization and mapping (SLAM) methods primarily rely on passive vision, such as monocular cameras, which often exhibit reduced accuracy in localization and struggle to create dense maps in low-light underwater conditions. In this article, a tightly coupled hybrid visual inertial navigation system (VINS), named Hybrid-VINS, is proposed by fuzing active and passive vision, which enables robust localization and dense mapping underwater. Specifically, a self-designed active vision device called underwater binocular structured light (UBSL) is integrated to provide more accurate depth estimation of the scene, enhancing the initialization and visual feature tracking process of monocular VINS. As well as it addresses the deficiency of VINS in dense mapping. In addition, a more robust hybrid vision-aided loop closure detection algorithm is proposed to mitigate issues stemming from pure passive vision misjudgments and mismatches. Furthermore, an underwater autonomous hybrid vision system is developed in both simulated and real-world underwater environments to collect various datasets for verifying the performance of Hybrid-VINS. Experimental results demonstrate that, compared with passive VINS, Hybrid-VINS holds greater promise for underwater high-precision localization and dense mapping.",Y. Ou; J. Fan; C. Zhou; P. Zhang; Zeng-Guang,2025,10.1109/TIE.2024.3440515,IEEE Transactions on Industrial Electronics,IEEE
IEEE_0480,P2P-DroneLoc: Peer-to-Peer Localization for GPS-Denied Drones using Camera and WiFi Fine Time Measurement,"In this work we design, implement, and evaluate a drone assisted coordinated localization system to help navigate remotely operating Global Positioning System (GPS) denied drones. Without any requirements of a base station or a central entity, in this system, a GPS enabled helper drone offers localization help to low functionality distress drones. The helper drone when discovers a distressed drone flying in proximity, estimates the distress drone’s absolute GPS location information respective to its own location. This is performed by computing the relative position of the distress drone with the helper drone. The estimated location is then communicated to the distress drone. In this paper, we evaluate two fundamental approaches for range estimation for peer-to-peer relative positioning between drones: (a) camera and computer vision projection theory, and (b) WiFi Fine Time Measurements (FTM). We envision that a helper drone equips a camera and a WiFi FTM access point (AP), while a distress drone equips only a WiFi FTM AP. We evaluate our proposed peer-to-peer localization via accuracy across three estimated measures: (i) range or distance between the drones, (ii) GPS bearing (angle), and (iii) GPS location (coordinates). Based on our analysis of our dataset consisting of outdoor static and flying drones setup, our methods result in a median localization accuracy within 1-4m.",K. Ashraf; A. Ashok,2022,10.1109/ANTS56424.2022.10227756,2022 IEEE International Conference on Advanced Networks and Telecommunications Systems (ANTS),IEEE
IEEE_0481,A Modular Loosely-Coupled Multi-Sensor Localization Framework for Low-Cost UGVs in GNSS-Denied Environments,"This paper presents a modular localization frame-work for low-cost unmanned ground vehicles operating in GNSS-denied environments. The proposed system adopts a loosely-coupled Error-State Extended Kalman Filter (ESKF) in which inertial measurements are used for state propagation, while wheel odometry, monocular visual odometry, and 2D LiDAR odometry are incorporated as asynchronous correction sources. To improve the practical use of monocular vision in this context, a ground-plane-based scale recovery strategy is integrated into the visual odometry branch, enabling metric motion estimation from a single camera. The framework is evaluated in three representative scenarios, including indoor maneuvering, open outdoor navigation, and outdoor operation in a vegetated environment. Preliminary results show that the contribution of each sensing modality is strongly scenario-dependent. In the predominantly planar trajectories considered in this study, wheel odometry provides the most stable performance, whereas visual and LiDAR-based corrections become more or less useful depending on the surrounding scene structure and texture. The results also show that fusing all available sensors does not necessarily produce the best estimate, motivating future work on more adaptive sensor selection and evaluation in non-planar terrain.",F. Rasinhas; V. Viegas; B. Damas,2026,10.1109/CoDIT70676.2026.11630961,"2026 12th International Conference on Control, Decision and Information Technologies (CoDIT)",IEEE
IEEE_0482,A Novel Mobile Robot Navigation Method Based on Hand-Drawn Paths,"In the real world, a human tourist can quickly arrive at a target along the route planned by his/her instinctive cognition of prepared maps. While on the mobile robot, it is required to know every way-points of the static or dynamic planning paths to reach a goal point. The previous navigation modes are mostly from sensor location, speech interaction, grid maps and so on. They rely on sensing performance, the speech instruction of site personnel or complex algorithms for the path searching and tracking. For improving the performance of interaction and tele-operated path tracking, in this paper, a novel interactive navigation based on the recognition of hand-drawn paths is proposed for mobile robots. Pen, paper, and camera are employed as the interface between users and the mobile robot. Initially, the image of a hand drawn path in the paper map is captured by a camera and segmented from the background by the color detection model. It is hypothesized that the captured frame of hand-drawn paths is slant to the original orthogonal map. Therefore, this method should firstly project the smoothed skeleton of slant path into the coordinate space of orthogonal map to guide the robot to perform path tracking. Then the hand-drawn path is rectified and remapped into the registered reference image of the orthogonal map through feature matching and perspective transformation. The combination of SIFT and RANSAC algorithms are employed for improving the accuracy of the projection of slant paths in the orthogonal map. Sequentially, a limited number of way-points are picked out from the corrected path in an orthogonal 2D map space usable for 2D navigation. The oriented sequential motion vectors are estimated by linking all successive way-points and employed for the path tracking along the predefined route step by step. Eventually, random navigation paths are designed to validate the robustness, effectiveness and accuracy of the constructed interactive navigation system.",X. Hou; W. Li; Y. Han; A. Wang; Y. Yang; L. Liu; Y. Tian,2020,10.1109/JSEN.2020.2997055,IEEE Sensors Journal,IEEE
IEEE_0483,Indoor Navigation with Human Assistance for Service Robots Using D*Lite,"Service robots aim to help humans in their daily tasks at home or office. To accomplish some of these tasks, robots must be able to navigate intelligently from one location to another in dynamic indoor environments. The indoor navigation is a challenging task as many moving and movable objects can be found in the way, blocking the robot's path. D*Lite is a path planning algorithm that replans more efficiently in case the environment changes. However, depending on how blocked the robot is, replanned paths can be much longer than the original or, in the worst case, the target location can not be reached anymore. Therefore, we introduce an adaptation to D*Lite which allows robots to ask for human assistance to move objects on its surrounding when its path is blocked. The algorithm also computes whether and how long the robot can wait for help. Experiments were carried out using simulation and a real robot.",R. Alves; J. Silva de Morais; C. R. Lopes,2018,10.1109/SMC.2018.00696,"2018 IEEE International Conference on Systems, Man, and Cybernetics (SMC)",IEEE
IEEE_0484,LiDAR-Based Autonomous Wheelchair Using ROS2 Navigation Stack,"Mobility impairments affect millions of individuals worldwide, significantly limiting their independence and access to essential services. This work presents an intelligent autonomous wheelchair system designed to enhance mobility through the integration of advanced motor control, sensor technology, and intelligent navigation algorithms. The system is powered by high-torque Rhino DC planetary encoder high-geared motors that provide precise speed control and smooth maneuverability. For environmental perception, a SLAM-based LiDAR sensor is utilized to generate real-time occupancy grid maps and detect obstacles. An MPU6050 inertial measurement unit is integrated to enhance motion stability by tracking orientation and tilt on uneven terrain. The wheelchair supports manual, semi-autonomous, and fully autonomous operation modes. The software architecture leverages the ROS2 Navigation Stack and SLAM Toolbox with A* and Dijkstra global planning algorithms to achieve optimal route selection and dynamic obstacle avoidance. Experimental evaluation demonstrates a localization update rate of 50 Hz and path-following error below 10 cm, validating the effectiveness of the proposed system for assistive indoor mobility.",T. Michael; M. A. K; J. D. Cherian; J. J. Tharakan; E. D. P. B; S. Radhakrishnan,2026,10.1109/ICCPCT70290.2026.11654687,"2026 9th International Conference on Circuit, Power & Computing Technologies (ICCPCT)",IEEE
IEEE_0485,Multi-Sensor Fusion Based Indoor Localization and Navigation System for Dual-Ackerman Steering Mobile Robots,"Simultaneous localization and mapping (SLAM) has been playing an important role in robotics perception, due to its ability to simultaneously localize the robot's pose and build maps of the surrounding environment. Concurrently, path planning algorithms are widely utilized to achieve autonomous and efficient robot navigation. However, there remains a lack of robust, flexible, and fully integrated systems that tightly combine both technologies for practical deployment in narrow indoor spaces. To address these issues, we develop a multi-sensor fusion-based indoor localization and navigation system, and propose a flexible motion control algorithm specifically tailored for dual-Ackermann steering vehicles. Real-world experimental results demonstrate that our method achieves robust indoor localization and mapping, while enabling highly flexible steering and accurate navigation. The average translational Euclidean error of the system's navigation remains at 6.8 cm.",Y. Lu; Q. Hao; S. Zhang,2026,10.1109/EECR69522.2026.11548898,"2026 12th International Conference on Electrical Engineering, Control and Robotics (EECR)",IEEE
IEEE_0486,An Onboard Transformer-Based Physics-Informed System for UAV Trajectory Prediction and State Classification in GNSS-Denied Environments,"This work introduces a real-time, lightweight system deployed onboard unmanned aerial vehicles (UAVs) that achieves the two-fold objective of state classification and trajectory prediction by integrating a Transformer-based physicsinformed learning model with an extended Kalman filter (EKF). The proposed framework employs a two-stage sensor fusion mechanism that combines a physics-informed Transformer with an EKF-based measurement augmentation. In the first stage, an EKF fuses onboard sensor readings together with visionderived measurements (optical flow measurements) and external sensor information (such as weather station data of wind speed and direction) to construct an augmented and denoised input measurement vector. In the second stage, the resulting filtered state estimates are fed into a physics-informed Transformer network that exploits shared feature learning to jointly enhance robustness and improve state classification and trajectory forecasting performance in Global Navigation Satellite System (GNSS)-denied environments. The proposed EKF-assisted AI framework is trained and validated on a custom dataset of UAV trajectories collected across various outdoor environments, and its prototype implementation is thoroughly assessed and validated in real-world outdoor experiments.",N. Souli; Y. Grigoriou; P. Chrysanthou; P. Kolios; G. Ellinas,2026,10.1109/ICUAS69441.2026.11598599,2026 International Conference on Unmanned Aircraft Systems (ICUAS),IEEE
IEEE_0487,Kilometer-Scale Autonomous Navigation in Subarctic Forests: Challenges and Lessons Learned,"Challenges inherent to autonomous wintertime navigation in forests include lack of a reliable Global Navigation Satellite System (GNSS) signal, low feature contrast, high illumination variations, and changing environment. This type of off-road environment is an extreme case of situations autonomous cars could encounter in northern regions. Thus, it is important to understand the impact of this harsh environment on autonomous navigation systems. To this end, we present a field report analyzing teach-and-repeat navigation in a subarctic forest while subject to fluctuating weather, including light and heavy snow, rain, and drizzle. First, we describe the system, which relies on point cloud registration to localize a mobile robot through a boreal forest, while simultaneously building a map. We experimentally evaluate this system in over 18.8 km of autonomous navigation in the teach-and-repeat mode. Over 14 repeat runs, only four manual interventions were required, three of which were due to localization failure and another one caused by battery power outage. We show that dense vegetation perturbs the GNSS signal, rendering it unsuitable for navigation in forest trails. Furthermore, we highlight the increased uncertainty related to localizing using point cloud registration in forest trails. We demonstrate that it is not snow precipitation, but snow accumulation, that affects our system's ability to localize within the environment. Finally, we expose some challenges and lessons learned from our field campaign to support better experimental work in winter conditions. Our dataset is available online.1",D. Baril; S. -P. Deschênes; O. Gamache; M. Vaidis; D. LaRocque; J. Laconte; V. Kubelka; P. Giguère; F. Pomerleau,2022,10.55417/fr.2022050,Field Robotics,IEEE
IEEE_0488,Future Uncertainty-Based Control for Relative Navigation in GPS-Denied Environments,"In a nonlinear system where the separation principle does not hold, control actions at the current time can have a significant effect on estimation accuracy in the future. To properly control this type of system with a model predictive controller requires an accurate estimate of the future uncertainty of the system. To compute this estimate, we propose a definition of the nonlinear observability matrix with respect to a future state and establish its connection with the filtering Cramer-Rao lower bound at the future state. We also define a sensitivity function that correlates noise on control inputs to errors on the state estimate. As a demonstrative example, we consider the problem of relative navigation of two unmanned aerial systems in Global Positioning System denied environments. We demonstrate using Monte Carlo simulations that by controlling to optimize our derived observability and controllability metrics, we achieve significantly improved estimation performance over a trajectory optimized for an uncertainty estimate that does not consider input noise.",H. Bai; C. N. Taylor,2020,10.1109/TAES.2020.2974052,IEEE Transactions on Aerospace and Electronic Systems,IEEE
IEEE_0489,Autonomous robotic SLAM-based indoor navigation for high resolution sampling with complete coverage,"Recent work has shown the feasibility of pedestrian and robotic indoor localization based only on maps of the magnetic field. To obtain a complete representation of the magnetic field without initial knowledge of the environment or any existing infrastructure, we consider an autonomous robotic platform to reduce limitations of economic or operational feasibility. Therefore, we present a novel robotic system that autonomously samples any measurable physical processes at high spatial resolution in buildings without any prior knowledge of the buildings' structure. In particular we focus on adaptable robotic shapes, kinematics and sensor placements to both achieve complete coverage in hardly accessible areas and not be limited to round shaped robots. We propose a grid based representation of the robot's configuration space and graph search algorithms, such as Best-First-Search and an adaption of Dijkstra's algorithm, to guarantee complete path coverage. In combination with an optical simultaneous localization and mapping (SLAM) algorithm, we present experimental results by sampling the magnetic field in an a priori unknown office with a robotic platform autonomously and completely.",I. Wieser; A. V. Ruiz; M. Frassl; M. Angermann; J. Mueller; M. Lichtenstern,2014,10.1109/PLANS.2014.6851459,"2014 IEEE/ION Position, Location and Navigation Symposium - PLANS 2014",IEEE
IEEE_0490,Multi-Sensor 6-DoF Localization For Aerial Robots In Complex GNSS-Denied Environments,"The need for robots autonomously navigating in more and more complex environments has motivated intense R& D efforts in making robot pose estimation more accurate and reliable. This paper presents a multi-sensor multi-hypothesis method for robust 6-DoF localization in complex environments. Robustness and accuracy requirements are addressed as follows. First, camera and LIDAR features are seamlessly integrated in the same statistical framework, benefiting from their synergies and providing robustness in scenarios with low or varying densities of LIDAR and visual features. Second, a multi-hypothesis approach is adopted to cope with scenario symmetries. The method has been carefully designed to operate in real time using feature and hypothesis filtering and efficient hypothesis refinement, and has been coded in a multi-core implementation. The proposed method has been extensively validated for closed-loop aerial robot navigation in different urban and industrial scenarios and has shown advantages over well-known single-sensor techniques.",J. L. Paneque; J. R. Martínez-de Dios; A. Ollero,2019,10.1109/IROS40897.2019.8967686,2019 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),IEEE
IEEE_0491,Visual odometry using optic flow for Unmanned Aerial Vehicles,"Use of computer vision on Unmanned Aerial Vehicles (UAV) has been a promising area of research given its potential applications in exploration, surveillance and security. Localization in indoor, unknown environments can become increasingly difficult due to irregularities or complete absence of GPS. Advent of small, light and high performance cameras and computing hardware has enabled design of autonomous systems. In this paper, the optic flow principle is employed for estimating two dimensional motion of the UAV using a downward facing monocular camera. Combining it with an ultrasonic sensor, UAV's three dimensional position is estimated. Position estimation and trajectory tracking have been performed and verified in a laboratory setup. All computations are carried out onboard the UAV using a miniature single board computer.",V. More; H. Kumar; S. Kaingade; P. Gaidhani; N. Gupta,2015,10.1109/CCIP.2015.7100731,2015 International Conference on Cognitive Computing and Information Processing(CCIP),IEEE
IEEE_0492,Photometric-Planner for Visual Path Following,"Robotic navigation is the aspect of cognition related to robot robust mobility. It combines perception, some knowledge on the environment and a set of goal poses to reliably control the robot during a mission that involves displacement. Vision-based autonomous navigation is an instantiation of the latter discipline where visual perception is used to control the robot and to represent the environment. This article presents a vision-based navigation system that uses its onboard camera to navigate and a visual path that represents the scene with a set of images. Being a memory-based system, the navigation is conceived as a concatenation of positioning tasks in the visual servoing scheme. The novelty on the proposed system relies on the generation of the images that compose the visual path. These images are rendered from a preobtained model of the scene. The experiments evaluate the performance of the system over three different scenes, contemplating indoor and outdoor environments, and using an Unmanned Aerial Vehicle as testbed.",E. A. Rodríguez Martínez; G. Caron; C. Pégard; D. Lara-Alabazares,2021,10.1109/JSEN.2020.3027848,IEEE Sensors Journal,IEEE
IEEE_0493,UAV Navigation in Unknown Indoor Environment Aware of Localization Uncertainty by Using Trilateration Method Based on UGVs,"In this work, we propose a motion control method for a UAV that leverages Virtual Interactive Force to navigate in unknown indoor environments in real-time, utilizing a three-dimensional localization. The localization process is achieved through trilateration, with UGVs serving as cooperative reference stations while the UAV functions as the receiver. To demonstrate robust performance of a UAV navigation in unknown indoor environments, localization uncertainty is considered by estimating propagation errors from UGV and cameras to the UAV. The proposed approach is validated through simulations, demonstrating our method enables safe and adaptive motion control, effectively avoiding obstacles while maintaining stable navigation in GPS-denied environments.",O. Nakeshbandi; S. Kumano; Z. Wang,2025,10.1109/RCAR65431.2025.11139692,2025 IEEE International Conference on Real-time Computing and Robotics (RCAR),IEEE
IEEE_0494,UAV Vision Aided INS/Odometer Integration for Land Vehicle Autonomous Navigation,"Autonomous navigation without external GNSS aiding is crucial for some kinds of land vehicle applications, such as military vehicles and unmanned vehicles navigation under GNSS denied environments. A typical solution for autonomous navigation can be achieved by integrating Inertial Navigation System (INS) and odometer, where the odometer can provide velocity aiding for INS. The INS/odometer integration approach can dramatically improve the navigation performances compared with the standalone INS approach, however its positioning error is still gradually accumulating with time because of lacking external position correction. This paper proposes an approach to aid the INS/odometer integration by using vision positioning, where a UAV is used to carry the vision camera and helps to realize the positioning of the vehicle by image matching. The UAV vision positioning acts a role like GNSS and provides constant position correction for INS/odometer integration. A dual-rate Kalman filter is proposed and utilized to realize the data fusing of vision, INS and odometer. Simulation and filed tests show that the proposed approach can dramatically improve the autonomous navigation performances for land vehicles.",J. Dong; X. Ren; S. Han; S. Luo,2022,10.1109/TVT.2022.3151729,IEEE Transactions on Vehicular Technology,IEEE
IEEE_0495,A Review of ROS-Based Robot Navigation Technologies,"Autonomous navigation in GPS-denied environments requires multi-sensor fusion SLAM, path planning, and obstacle avoidance. ROS and Nav2 provide modular solutions, but performance depends on sensor configuration and parameter tuning. This paper reviews ROS-based navigation technologies including multi-sensor fusion SLAM, path planning algorithms, obstacle avoidance strategies, and Nav2 parameter optimization. Future directions such as adaptive tuning and multi-robot collaboration are discussed.",J. Gao; R. Guo; M. Wang; B. Wang; M. Zhang,2026,10.1109/CAIBDA70336.2026.11621098,"2026 6th International Conference on Artificial Intelligence, Big Data and Algorithms (CAIBDA)",IEEE
IEEE_0496,Autonomous indoor navigation of low-cost quadcopters,"Many researchers from academia and industry are investigating closely how to control an autonomous mobile robot, especially Unmanned Aerial Vehicles (UAV). This paper shows the ability of a low-cost quadcopter, ""Parrot AR-Drone 2.0"", to navigate a predetermined route. The path is obtained by optimized path planning algorithm. A generic Simulated Annealing (SA) optimization algorithm is implemented to generate the obstacle-free path. This path is divided into several waypoints, which are navigated by the drone in various experiments. The position and orientation of the quadcopter are estimated with the incremental motion estimation approach using Inertial Measurement Unit (IMU), which is mounted on the drone. The quadcopter is controlled via Simulink model with PID, which manipulates the drone internal controller for the pitch, roll, yaw and vertical speed. Four different experiments were tested to evaluate the performance of the proposed algorithm and the obtained results indicate the high performance of the quadcopter and its applicability in various navigation applications.",A. Hussein; A. Al-Kaff; A. de la Escalera; J. M. Armingol,2015,10.1109/SOLI.2015.7367607,"2015 IEEE International Conference on Service Operations And Logistics, And Informatics (SOLI)",IEEE
