id,title,abstract,authors,year,doi,venue,source
SCOPUS_0407,"Navigation Error Characteristics of LIO-, VIO-, and RIMU-Assisted INS/GNSS Multi-Sensor Fusion Schemes in a GNSS-Denied Environment","Autonomous vehicles at level 3 and above must maintain high navigation accuracy, particularly in global navigation satellite system (GNSS)-denied environments. The main innovations of this work are threefold. First, we integrate visual inertial odometry (VIO) and light detection and ranging (LiDAR) inertial odometry (LIO) as external updates to mitigate the rapid drift of micro-electromechanical system (MEMS)-based industrial-grade inertial measurement units (IMUs) during long-term GNSS outages. Second, we adopt a redundant IMU (RIMU) approach that fuses multiple low-cost IMUs to reduce sensor noise and improve reliability. Third, we propose a system calibration methodology using both static and dynamic vehicle motion to estimate extrinsic parameters (boresight angles and lever arms) of the sensors, achieving an overall boresight angle root-mean-square error of 0.04 degrees in the simulation. Experiments were conducted under a 7 min GNSS-denied scenario in an underground parking lot, allowing for comparison of the error characteristics of multi-sensor fusion schemes against a navigation-grade reference. The INS/GNSS/LIO framework achieved a two-dimensional root-mean-square position error of 1.22 m (95% position error within 2.5 m), meeting the lane-level (1.5 m) accuracy requirement under a GNSS outage exceeding 7 min without prior maps. In contrast, the RINS/GNSS/VIO framework yielded a 4.71 m 2D mean position error under the same conditions. This paper provides a quantitative comparison of the baseline error characteristics of VIO-, LIO-, and RIMU-assisted INS/GNSS fusion under a GNSS-denied navigation scenario. © 2026 by the authors.",Chiang K.-W.; Tsai S.; Huang C.-H.; Lu Y.-E.; Srinara S.; Tsai M.-L.; El-Sheimy N.; Ai M.,2026,10.3390/s26072068,Sensors,Scopus
SCOPUS_0408,"Gnss-denied unmanned aerial vehicle navigation: analyzing computational complexity, sensor fusion, and localization methodologies","Navigation without Global Navigation Satellite Systems (GNSS) poses a significant challenge in aerospace engineering, particularly in the environments where satellite signals are obstructed or unavailable. This paper offers an in-depth review of various methods, sensors, and algorithms for Unmanned Aerial Vehicle (UAV) localization in outdoor environments where GNSS signals are unavailable or denied. A key contribution of this study is the establishment of a critical classification system that divides GNSS-denied navigation techniques into two primary categories: absolute and relative localization. This classification enhances the understanding of the strengths and weaknesses of different strategies in various operational contexts. Vision-based localization is identified as the most effective approach in GNSS-denied environments. Nonetheless, it’s clear that no single-sensor-based localization algorithm can fulfill all the needs of a comprehensive navigation system in outdoor environments. Therefore, it’s vital to implement a hybrid strategy that merges various algorithms and sensors for effective outcomes. This detailed analysis emphasizes the challenges and possible solutions for achieving reliable and effective outdoor UAV localization in environments where GNSS is unreliable or unavailable. This multi-faceted analysis, highlights the complexities and potential pathways for achieving efficient and dependable outdoor UAV localization in GNSS-denied environments. © The Author(s) 2025.",Jarraya I.; Al-Batati A.; Kadri M.B.; Abdelkader M.; Ammar A.; Boulila W.; Koubaa A.,2025,10.1186/s43020-025-00162-z,Satellite Navigation,Scopus
SCOPUS_0409,BEVRender: Vision-based Cross-view Vehicle Registration in Off-road GNSS-denied Environment,"We introduce BEVRender, a novel learning-based approach for the localization of ground vehicles in Global Navigation Satellite System (GNSS)-denied off-road scenarios. These environments are typically challenging for conventional vision-based state estimation due to the lack of distinct visual landmarks and the instability of vehicle poses. To address this, BEVRender generates high-quality local bird's-eye-view (BEV) images of the local terrain. Subsequently, these images are aligned with a georeferenced aerial map through template matching to achieve accurate cross-view registration. Our approach overcomes the inherent limitations of visual inertial odometry systems and the substantial storage requirements of image-retrieval localization strategies, which are susceptible to drift and scalability issues, respectively. Extensive experimentation validates BEVRender's advancement over existing GNSS-denied visual localization methods, demonstrating notable enhancements in both localization accuracy and update frequency. © 2024 IEEE.",Jin L.; Dong W.; Wang W.; Kaess M.,2024,10.1109/IROS58592.2024.10802702,IEEE International Conference on Intelligent Robots and Systems,Scopus
SCOPUS_0410,Distributed control and navigation system for quadrotor UAVs in GPS-denied environments,"The problem of developing distributed control and navigation system for quadrotor UAVs operating in GPS-denied environments is addressed in the paper. Cooperative navigation, marker detection and mapping task solved by a team of multiple unmanned aerial vehicles is chosen as demo example. Developed intelligent control system complies with on 4D\RCS reference model and its implementation is based on ROS framework. Custom implementation of EKF-based map building algorithm is used to solve marker detection and map building task. © Springer International Publishing Switzerland 2015.",Yakovlev K.; Khithov V.; Loginov M.; Petrov A.,2015,10.1007/978-3-319-11310-4_5,Advances in Intelligent Systems and Computing,Scopus
SCOPUS_0411,Bearing-only visual SLAM for small unmanned aerial vehicles in GPS-denied environments,"This paper presents a hierarchical simultaneous localization and mapping (SLAM) system for a small unmanned aerial vehicle (UAV) using the output of an inertial measurement unit (IMU) and the bearing-only observations from an onboard monocular camera. A homography based approach is used to calculate the motion of the vehicle in 6 degrees of freedom by image feature match. This visual measurement is fused with the inertial outputs by an indirect extended Kalman filter (EKF) for attitude and velocity estimation. Then, another EKF is employed to estimate the position of the vehicle and the locations of the features in the map. Both simulations and experiments are carried out to test the performance of the proposed system. The result of the comparison with the referential global positioning system/inertial navigation system (GPS/INS) navigation indicates that the proposed SLAM can provide reliable and stable state estimation for small UAVs in GPS-denied environments. © 2013 Institute of Automation, Chinese Academy of Sciences and Springer-Verlag Berlin Heidelberg.",Wang C.-L.; Wang T.-M.; Liang J.-H.; Zhang Y.-C.; Zhou Y.,2013,10.1007/s11633-013-0735-8,International Journal of Automation and Computing,Scopus
SCOPUS_0412,Field-testing of a UAV-UGV team for GNSS-denied navigation in subterranean environments,"We present the system design, navigation algorithm formulation, and field-testing results for a cooperative unmanned ground vehicle (UGV) and unmanned aerial vehicle (UAV) team designed for operation in a GNSS-denied subterranean environment. Central to the presented system design, to support longer UAV mission duration, the sensing and computation performed on-board the UAV is assumed to be limited in order to reduce UAV payload mass, and the UGV assumes the responsibility of mapping the unknown environment and tracking the state of the UAV. To achieve this, the UGV is instrumented with an omnidirectional fish-eye camera, a 128 channel 3D scanning LIDAR, and an ultra wideband (UWB) ranging radio that is linked with a radio on the UAV. In addition, the UAV shares inertial measurement unit and laser altimeter data to the UGV over a local WiFi network. This paper outlines the UAV localization algorithm for the UAV/UGV team and presents results from multiple flight tests that were conducted in a large indoor flight testing tunnel environment that is instrumented with a VICON motion capture system for providing reference solutions. © 2019, Institute of Navigation.",Gross J.; De Petrillo M.; Beard J.; Nichols H.; Swiger T.; Watson R.; Kirk C.; Kilic C.; Hikes J.; Upton E.; Ross D.; Russell M.; Gu Y.; Griffin C.,2019,10.33012/2019.16912,"Proceedings of the 32nd International Technical Meeting of the Satellite Division of the Institute of Navigation, ION GNSS+ 2019",Scopus
SCOPUS_0413,SOFT-SLAM: Computationally efficient stereo visual simultaneous localization and mapping for autonomous unmanned aerial vehicles,"Autonomous navigation of unmanned aerial vehicles (UAVs) in GPS-denied environments is a challenging problem, especially for small-scale UAVs characterized by a small payload and limited battery autonomy. A possible solution to the aforementioned problem is vision-based simultaneous localization and mapping (SLAM), since cameras, due to their dimensions, low weight, availability, and large information bandwidth, circumvent all the constraints of UAVs. In this paper, we propose a stereo vision SLAM yielding very accurate localization and a dense map of the environment developed with the aim to compete in the European Robotics Challenges (EuRoC) targeting airborne inspection of industrial facilities with small-scale UAVs. The proposed approach consists of a novel stereo odometry algorithm relying on feature tracking (SOFT), which currently ranks first among all stereo methods on the KITTI dataset. Relying on SOFT for pose estimation, we build a feature-based pose graph SLAM solution, which we dub SOFT-SLAM. SOFT-SLAM has a completely separate odometry and mapping threads supporting large loop-closing and global consistency. It also achieves a constant-time execution rate of 20 Hz with deterministic results using only two threads of an onboard computer used in the challenge. The UAV running our SLAM algorithm obtained the highest localization score in the EuRoC Challenge 3, Stage IIa–Benchmarking, Task 2. Furthermore, we also present an exhaustive evaluation of SOFT-SLAM on two popular public datasets, and we compare it to other state-of-the-art approaches, namely ORB-SLAM2 and LSD-SLAM. The results show that SOFT-SLAM obtains better localization accuracy on the majority of datasets sequences, while also having a lower runtime. © 2017 Wiley Periodicals, Inc.",Cvišić I.; Ćesić J.; Marković I.; Petrović I.,2018,10.1002/rob.21762,Journal of Field Robotics,Scopus
SCOPUS_0414,An Integrated GNSS/LiDAR-SLAM Pose Estimation Framework for Large-Scale Map Building in Partially GNSS-Denied Environments,"This article presents an integrated global navigation satellite system/light detection and ranging (GNSS/LiDAR)-based simultaneous localization and mapping (SLAM) pose estimation framework to perform large-scale 3-D map building in partially GNSS-denied outdoor environments. The framework takes the advantage of the complementarity between GNSS positioning and LiDAR-SLAM to decompose the map building task according to the GNSS real-time kinematic (RTK) status. When mapping in GNSS-denied scenes, a 3-D LiDAR-SLAM algorithm is adopted to estimate poses and a correction algorithm is presented to correct drift errors. On the other hand, when mapping in open scenes, a GNSS-initialized LiDAR mapping algorithm (GL-mapping) is proposed to loosely couple GNSS positioning and LiDAR data registration. It can perform the orientation estimation without the use of either the high-cost inertial sensing device or the GNSS dual-antenna. Experiments are conducted in large-scale outdoor environments to demonstrate that the proposed framework can accomplish simultaneous pose estimation and map building with high precision in both open scenes and GNSS-denied scenes.  © 1963-2012 IEEE.",He G.; Yuan X.; Zhuang Y.; Hu H.,2021,10.1109/TIM.2020.3024405,IEEE Transactions on Instrumentation and Measurement,Scopus
SCOPUS_0415,Advanced Air Mobility Safety Challenges: Case Study on Visual SLAM for Enhanced Navigation in Unmanned Aviation Integration,"The rapid emergence of Advanced Air Mobility (AAM) introduces critical safety challenges in integrating Unmanned Aerial Systems (UASs) into shared and increasingly congested airspace. Safe and efficient operations require robust solutions in navigation, communication, and collision avoidance to enable the coexistence of manned and unmanned aircraft. This paper investigates key safety concerns in AAM, including airspace management, real-time situational awareness, and regulatory compliance, with a particular focus on navigation safety. To address these challenges, we present a case study on the application of Visual Simultaneous Localization and Mapping (Visual SLAM) for UAS navigation. Leveraging onboard cameras and AI-based feature tracking, Visual SLAM offers a resilient alternative to GPS, especially in GPS-denied or signal-degraded environments. Our evaluation across multiple operational scenarios demonstrates the effectiveness of this approach in improving navigation accuracy, obstacle detection and avoidance, and autonomous flight safety within AAM ecosystems. Furthermore, we explore the integration of Visual SLAM with Air Traffic Management (ATM) and UAS Traffic Management (UTM) systems, emphasizing interoperability and computational efficiency as critical enablers of large-scale deployment. © The Author(s), under exclusive license to Springer Nature Singapore Pte Ltd. 2026.",Meskine W.; Rebai H.; Boubaker S.,2026,10.1007/978-981-95-6445-3_7,Lecture Notes in Mechanical Engineering,Scopus
SCOPUS_0416,Autonomous Localization and Navigation for Drones Over Rivers,"Uncrewed aerial vehicles (UAVs) are increasingly used for environmental monitoring and riverine studies; however, their dependence on Global Positioning System (GPS) localization is often compromised in forested areas, under bridges, or above highly dynamic water surfaces. Conventional vision-based navigation methods struggle with sparse textures and transient disturbances, leading to unstable positioning and drift. This paper presents a robust real-time visual–inertial navigation framework that integrates neural network–based optical flow estimation (NeuFlow v2), the Dynamic Divided Method (DDM), and inertial measurement unit (IMU) data through a Kalman Filter (KF). The DDM adaptively segments the optical-flow field according to water-surface dynamics and local texture stability, suppressing transient artifacts such as ripples and reflections, while the KF stabilizes state estimation by compensating for outliers and short-term measurement loss. Field experiments at Kangqiao, Green River, and Wu River sites demonstrate that DDM-enhanced visual odometry (VO) significantly improves robustness in low-texture and dynamic conditions. The fused framework combining NeuFlow v2, DDM, and KF achieves high trajectory similarity with GPS benchmarks, reduced drift, and enhanced spatial consistency. These findings validate a practical and effective solution for accurate UAV localization and autonomous environmental monitoring in GPS-degraded riverine environments. © 2013 IEEE.",Wu P.-C.; Chen Y.-Y.; Lin C.-L.; Wang H.,2026,10.1109/ACCESS.2025.3650454,IEEE Access,Scopus
SCOPUS_0417,Navigation of UAV in GNSS denied area,"This paper examines the concept of navigation of of Unmanned aerial vehicle (UAV) in three-dimensional space using visual odometry. In the near future navigation of the UAV without GNSS is becoming a critical part of autonomous navigation systems, using information from on-board cameras to estimate the UAV’s movement and position. In the paper, different types of visual odometry, sensors for visual odometry, components of the implementation, and scenarios of usage. For the development and future application we utilize widely used Robotic Operating System (ROS). © 2024, Brno University of Technology. All rights reserved.",Pintér M.; Marcoň P.,2024,10.13164/eeict.2024.96,Proceedings II of the Conference Student EEICT,Scopus
SCOPUS_0418,Cooperative Navigation and Guidance of a Micro-Scale Aerial Vehicle by an Accompanying UAV using 3D LiDAR Relative Localization,"A novel approach for cooperative navigation and guidance of a micro-scale aerial vehicle by an accompanying Unmanned Aerial Vehicle (UAV) using 3D Light Detection and Ranging (LiDAR) relative localization is proposed in this paper. The use of 3D LiDARs represents a reliable way of environment perception and robust UAV self-localization in Global Navigation Satellite System (GNSS)-denied environments. However, 3D LiDARs are relatively heavy and they need to be carried by large UAV platforms. On the contrary, visual cameras are cheap, light-weight, and therefore ideal for small UAVs. However, visual self-localization methods suffer from loss of precision in texture-less environments, scale unobservability during certain maneuvers, and long-term drift with respect to the global frame of reference. Nevertheless, a micro-scale camera-equipped UAV is ideal for complementing a 3D LiDAR-equipped UAV as it can reach places inaccessible to a large UAV platform. To gain the advantages of both navigation approaches, we propose a cooperative navigation and guidance architecture utilizing a large LiDAR-equipped UAV accompanied by a small secondary UAV carrying a significantly lighter monocular camera. The primary UAV is localized by a robust LiDAR Simultaneous Localization and Mapping (SLAM) algorithm, while the secondary UAV utilizes a Visual-Inertial Odometry (VIO) approach with lower precision and reliability. The LiDAR data are used for markerless relative localization between the UAVs to enable precise guidance of the secondary UAV in the frame of reference of the LiDAR SLAM. The performance of the proposed approach has been extensively verified in simulations and real-world experiments with the algorithms running onboard the UAVs with no external localization infrastructure.  © 2022 IEEE.",Pritzl V.; Vrba M.; Stepan P.; Saska M.,2022,10.1109/ICUAS54217.2022.9836116,"2022 International Conference on Unmanned Aircraft Systems, ICUAS 2022",Scopus
SCOPUS_0419,Towards Robust UAV Tracking in GNSS-Denied Environments: A Multi-LiDAR Multi-UAV Dataset,"With the increasing prevalence of drones in various industries, the navigation and tracking of unmanned aerial vehicles (UAVs) in challenging environments, particularly GNSS-denied areas, have become crucial concerns. To address this need, we present a novel multi-LiDAR dataset specifically designed for UAV tracking. Our dataset includes data from a spinning LiDAR, two solid-state LiDARs with different Field of View (FoV) and scan patterns, and an RGB-D camera. This diverse sensor suite allows for research on new challenges in the field, including limited FoV adaptability and multi-modality data processing.The dataset facilitates the evaluation of existing algorithms and the development of new ones, paving the way for advances in UAV tracking techniques. Notably, we provide data in both indoor and outdoor environments. We also consider variable UAV sizes, from micro-aerial vehicles to more standard commercial UAV platforms. The outdoor trajectories are selected with close proximity to buildings, targeting research in UAV detection in urban areas, e.g., within counter-UAV systems or docking for UAV logistics.In addition to the dataset, we provide a baseline comparison with recent LiDAR-based UAV tracking algorithms, benchmarking the performance with different sensors, UAVs, and algorithms. Importantly, our dataset shows that current methods have shortcomings and are unable to track UAVs consistently across different scenarios.The dataset is available on GitHub 1 © 2023 IEEE.",Catalano I.; Yu X.; Queralta J.P.,2023,10.1109/ROBIO58561.2023.10354788,"2023 IEEE International Conference on Robotics and Biomimetics, ROBIO 2023",Scopus
SCOPUS_0420,"A Localization and Calibration Method for UAVs in Underground Environments Using IMU, Barometer, and Randomly Deployed UWB Tags","Precise localization and navigation in Global Positioning System (GPS)-denied underground environments, such as caves and mines, are critical for applications like terrain mapping and search-and-rescue missions. This paper proposes a novel framework for Unmanned Aerial Vehicles (UAVs) integrating an Inertial Measurement Unit (IMU), a barometer, and randomly deployed Ultra-Wideband (UWB) tags. The UWB tags provide high-precision slant range measurements to correct IMU position errors. A cooperative optimization algorithm enables simultaneous localization and calibration, enhancing UAV trajectory and tag positioning. Simulations show the framework's effectiveness, providing a cost-effective solution for autonomous navigation in challenging underground conditions. Copyright © 2025 The Authors.",Zhang G.; Wei Z.; Qi Z.,2025,10.1016/j.ifacol.2025.11.519,IFAC-PapersOnLine,Scopus
SCOPUS_0421,Body-Centered Dynamically-Tuned Error-State Extended Kalman Filter for Visual Inertial Odometry in GNSS-Denied Environments,"The use of visual odometry in autonomous land vehicle and unmanned ground vehicle (UGV) applications has shown to be promising in providing robust and accurate positioning and navigation in GNSS-denied environments. While GNSS is the most accurate and reliable positioning source, it cannot be received indoors. Furthermore, low-cost micro-electro-mechanical system (MEMS)-based inertial sensors are used for positioning but can result in rapid drift during prolonged GNSS outages. To address these limitations, this paper proposes an innovative method of integrating MEMS-based inertial sensors with a vision-based navigation system. The vision-based navigation relies on a visual odometry pipeline modified to replace the feature-matching step with Lucas-Kanade optical flow. While the inertial-based system is derived from the three-dimensional reduced inertial sensor system (3D-RISS) and modified for a body-centered update. The fusion of both systems is based on an Extended Kalman filter (EKF) to estimate the position and heading information and correct for inertial sensor errors. To assess the effectiveness of the proposed method, real indoor and road test trajectories were conducted using both a Husky A200 UGV and a sensor-equipped minivan. The results show that the body-centered inertial system, aided with reliable vision updates, provides a reliable positioning solution for an extended duration in GNSS-denied environments.  © 2013 IEEE.",Abdelaziz S.I.K.; Elghamrawy H.Y.; Noureldin A.M.; Fotopoulos G.,2024,10.1109/ACCESS.2024.3357458,IEEE Access,Scopus
SCOPUS_0422,An Efficient Framework for Autonomous UAV Missions in Partially-Unknown GNSS-Denied Environments,"Nowadays, multirotors are versatile systems that can be employed in several scenarios, where their increasing autonomy allows them to achieve complex missions without human intervention. This paper presents a framework for autonomous missions with low-cost Unmanned Aerial Vehicles (UAVs) in Global Navigation Satellite System-denied (GNSS-denied) environments. This paper presents hardware choices and software modules for localization, perception, global planning, local re-planning for obstacle avoidance, and a state machine to dictate the overall mission sequence. The entire software stack has been designed exploiting the Robot Operating System (ROS) middleware and has been extensively validated in both simulation and real environment tests. The proposed solution can run both in simulation and in real-world scenarios without modification thanks to a small sim-to-real gap with PX4 software-in-the-loop functionality. The overall system has competed successfully in the Leonardo Drone Contest, an annual competition between Italian Universities with a focus on low-level, resilient, and fully autonomous tasks for vision-based UAVs, proving the robustness of the entire system design. © 2023 by the authors.",Mugnai M.; Teppati Losé M.; Herrera-Alarcón E.P.; Baris G.; Satler M.; Avizzano C.A.,2023,10.3390/drones7070471,Drones,Scopus
SCOPUS_0423,UAV navigation using opto-electronic and inertial means in GNSS-denied environment,The article presents an approach to improving navigation solution of unmanned aerial vehicle in GNSS-denied environment by means of optoelectronic and inertial measurements. An approach is based on locating and tracking keypoints on the underlying surface to correct inertial system errors. The approach is based on EKF-SLAM and can be applied both in the presence and in the absence of a terrain map. The simulation results of the optical-inertial navigation system readings are presented. © Published under licence by IOP Publishing Ltd.,Savkin A.; Antonov D.; Kolganov L.; Ryabinkin M.; Chekhov E.,2021,10.1088/1742-6596/1925/1/012051,Journal of Physics: Conference Series,Scopus
SCOPUS_0424,Integrated Air–Ground Robotic System for Autonomous Post-Blast Operations in GNSS-Denied Tunnels,"Post-blast operations in tunnel construction represent a critical bottleneck due to mandatory downtime and hazardous environmental conditions. This study addresses these challenges by developing and validating an integrated cyber–physical architecture that coordinates an autonomous Unmanned Aerial Vehicle (UAV) and an Autonomous Wheel Loader (AWL) under the supervision of a Digital Twin acting as central operational digital interface. Specifically, this technology was designed to access the tunnel, evaluate post-blasting conditions, and initiate operations during mandatory exclusion periods for personnel. The system was validated in a realistic, Global Navigation Satellite System (GNSS)-denied tunnel environment emulating post-detonation visibility constraints. The results demonstrate that the aerial agent successfully navigated and mapped the excavation front in less than 8 min, establishing a shared coordinate system for the ground machinery. Through this collaborative workflow, the autonomous deployment enabled operations to commence 50% to 80% earlier than conventional manual procedures. Furthermore, the system reduced daily operational time by approximately 8%, with an estimated return on financial investment between one and seven months. Overall, the proposed framework eliminates human exposure during high-risk inspections and transforms the fragmented excavation cycle into a continuous, data-driven process. © 2026 by the authors.",Arias-Ferreiro G.; Montes-Grova M.A.; Pérez-Grau F.J.; Noriega-del-Rivero S.; Herguedas R.; Lázaro M.T.; Castelruiz-Aguirre A.; Fernandez J.C.J.; Karahan M.; Alonso-Cepeda A.,2026,10.3390/rs18081133,Remote Sensing,Scopus
SCOPUS_0425,Development of a 3D Simultaneous Localization and Mapping System for Unmanned Aerial Vehicle Navigation,"This article presents the design and implementation of an autonomous navigation framework for a Quadrotor-Unmanned Aerial Vehicle (UAV) based on Simultaneous Localization and Mapping (SLAM). The proposed system leverages the Extended Kalman Filter (EKF)-SLAM algorithm, operating solely on LiDAR data and without reliance on GPS, making it highly suitable for navigation in GPS-denied or cluttered environments such as indoor settings, tunnels, and urban canyons. A dynamic model of the UAV is developed to describe its motion under 3-DoF, forming the basis for both simulation and control. The EKF-SLAM algorithm is implemented within the Robot Operating System (ROS) and tested using the Gazebo simulation environment. Experimental results confirm the algorithm's effectiveness in real-time localization and 3D environment mapping using LiDAR data, even in the absence proprioceptive input sensor. © 2025 IEEE.",Demim F.; Messaoui A.A.; Benmansour S.; Messaoui A.Z.; Aouimer Y.; Rouigueb A.; Moumeni O.; Boutaghan A.; Nemra A.,2025,10.1109/ICATEEE68170.2025.11406252,"2nd International Conference on Advanced Technology in Electronic and Electrical Engineering, ICATEEE 2025",Scopus
SCOPUS_0426,A DNN-Based Optical Aided Autonomous Navigation System for UAV Under GNSS-denied Environment,"In this paper, a novel UAV autonomous navigation system is proposed, which uses DNN to extract scene features for position matching and optical flow estimation. This method can correct position drift of IMU under GNSS-denied environment. A realistic simulation test platform is designed to validate the fusion navigation system, and we deploy the system on an airborne embedded GPU hardware. Optimization strategies for hardware are designed to significantly improve operational performance, which make it become more practical in engineering. Field experimental results further verify its effectiveness of proposed system. Compared with traditional methods, it is more robust and has higher positioning accuracy. © 2023, Beijing HIWING Sci. and Tech. Info Inst.",Zhang Q.; Zhang H.; Lan Z.; Chen W.; Zhang Z.,2023,10.1007/978-981-99-0479-2_326,Lecture Notes in Electrical Engineering,Scopus
SCOPUS_0427,A UAV location method based on aerial-satellite image matching and factor graph optimization in GNSS denied aera,"Global navigation satellite system (GNSS) standalone or GNSS/Inertial Navigation System integrated apparatus is the essential part of a low-altitude Unmanned aerial vehicle (UAV) to achieve reliable location information. However, GNSS is fragile and easily attacked, it is critical to develop other absolute location methods for UAVs under GNSS-denied environments. In this paper, an aerial-satellite (AS) image matching based visual location system (AS-VPS) is proposed. Two key modules ‘front-end visual odometry’ and ‘back-end absolute location’ are included in the AS-VPS. A deep learning method ‘SuperPoint + LightGlue’ is utilized for front-end consecutive aerial image matching for visual odometry and back-end AS image matching for absolute location. In view of the characteristic that the back-end absolute location is not continuous, a factor graph optimization (FGO) method is then employed to integrate the position results from the front-end and back-end modules, and final optimized results are generated. In addition, a cooperative AS-VPS system is set up using the FGO method with inter-agent ranging measurement. In the experiment, real-world flight-testing datasets are collected to assess the performance of the proposed AS-VPS method, and the experimental result demonstrates the superior performance of the proposed method without GNSS. © 2025 IOP Publishing Ltd. All rights, including for text and data mining, AI training, and similar technologies, are reserved.",Di Y.; Jiang C.; Li C.; Wang X.; Su Z.; Chen S.; Liu Z.; Wu X.; Chen Y.,2025,10.1088/1361-6501/ae1249,Measurement Science and Technology,Scopus
SCOPUS_0428,A Physics-Guided Aeromagnetic Interference Compensation Method for Geomagnetic Sensing in GNSS-Denied UAV Swarm Systems,"Geomagnetic navigation is a promising alternative for positioning and localization of UAV swarm systems in GNSS-denied environments. However, strong and heterogeneous electromagnetic interference generated by onboard power, propulsion, and electronic subsystems severely degrades magnetic measurement fidelity, limiting the achievable accuracy of cooperative UAV swarm navigation. To address this challenge, this paper proposes PG-TLNet, a physics-guided aeromagnetic interference compensation framework based on the extended Tolles–Lawson (T–L) model. By integrating onboard state information (current, voltage, and attitude) with magnetic measurements through physics-consistency constraints and a lightweight multi-branch convolutional neural network, the framework enables robust real-time compensation under strong and time-varying interference while remaining suitable for resource-constrained UAV nodes. Experimental validation using multiple scalar magnetometers under heterogeneous interference conditions, with amplitudes up to 1000 nT, shows that PG-TLNet consistently outperforms the conventional T–L model across all sensing nodes, maintaining residual magnetic interference at approximately 0–30 nT under long-duration and highly dynamic operations. The proposed method achieves an improvement ratio (IR) of up to 15 with an end-to-end inference latency below 94 μs. These results indicate that PG-TLNet meets the practical measurement fidelity requirements for geomagnetic navigation in GNSS-denied environments. By ensuring reliable and consistent magnetic measurements at the individual UAV node level, the proposed framework establishes a practical sensing foundation for geomagnetic navigation and distributed magnetic sensing in UAV swarm systems operating in GNSS-denied environments. © 2026 by the authors.",Wang S.; Ma L.; Wang Y.; Li D.; Luo J.,2026,10.3390/drones10040252,Drones,Scopus
SCOPUS_0429,Learning to Navigate and Track Using a Decentralized Reinforcement Learning Framework for UAV Operations in GNSS-Denied Terrain,"We present a decentralized reinforcement learning framework for autonomous UAV navigation and person tracking in GNSS-denied environments. The system integrates RGB-thermal fusion, geometric projection for relative localization, and a Proximal Policy Optimization (PPO) controller trained to balance tracking accuracy with real-time obstacle avoidance. Each UAV independently refines its policy using local observations and transmits compressed updates using a bandwidth-efficient federated averaging strategy. To ensure reliable deployment, our framework employs sim-to-real transfer methods, including domain randomization and sensor noise injection. Evaluations in simulated urban and agricultural environments show that our approach outperforms centralized and rule-based baselines across tracking accuracy, energy efficiency, and robustness metrics-validating its scalability and applicability in real-world UAV missions without reliance on GNSS or constant connectivity. © 2025 IEEE.",Almalis P.N.D.; Tsihrintzis G.A.; Stergioulis A.; Michail M.; Tilemachos T.,2025,10.1109/ICTAI66417.2025.00154,"Proceedings - International Conference on Tools with Artificial Intelligence, ICTAI",Scopus
SCOPUS_0430,Vision-based SLAM system for small UAVs in GPS-denied environments,"Vision-based unmanned aerial vehicle (UAV) control is a core technology in global positioning system (GPS)-denied environments. However, small UAVs have difficulty processing image data in real time because of their limited payload capacity and relatively weak processor. Development of an image-processing system that is suitable for small UAVs is therefore needed. In this paper, an approach for a vision-based simultaneous localization and mapping (SLAM) system for small UAVs is suggested. For real-time localization, a method wherein Kanade-Lucas-Tomasi-based localization and tracking are performed within small UAVs in real time is adopted. At the same time, scale-invariant feature transform-based mapping and more accurate localization are performed at the ground-control station. A vision-based three-dimensional map-building method for small UAVs using a monocular camera is also proposed. The proposed method first extracts straight-line information from images and calculates their equations in three-dimensional space. It then constructs plane information from line information. © 2012 American Society of Civil Engineers.",Park J.; Im S.; Lee K.-H.; Lee J.-O.,2012,10.1061/(ASCE)AS.1943-5525.0000160,Journal of Aerospace Engineering,Scopus
SCOPUS_0431,KAZE features based SLAM for autonomous UAV navigation in GPS-denied environments,"Conventional Unmanned Aerial Vehicles (UAVs) heavily depend on the Global Positioning System (GPS) for performing navigation operations. However, due to the high uncertainty of GPS signals in indoor environments, dense forests, and underground locations, it becomes difficult to navigate further. Moreover, GPS signals can be deliberately disrupted in situations like jamming and spoofing. Several approaches have been proposed such as Landmark, Star Tracker, Simultaneous Localization and Mapping (SLAM), and Inertial Measurement Unit (IMU) based methods to address the challenge of navigating in GPS-denied areas. Among these techniques, this study employs Feature-based SLAM, a subcategory of Visual SLAM. Feature-based SLAM is considered to be a reliable method for autonomous navigation of UAVs due to its invariance to rotation, translation, illumination, and scale. Despite this, lack of feature correspondence, high computation cost, and time complexity can make the task of navigation arduous for real-time performance. This study addresses these challenges by integrating the KAZE feature detector and descriptor algorithm with the SLAM algorithm. The UAV is equipped with a stereovision system for capturing the stereo images. The KAZE algorithm operates in a non-linear scale-space which preserves the boundaries of objects while smoothing noise, providing superior localization accuracy and feature distinctiveness. KAZE features are utilized to simultaneously create the map and localize the UAV in that map while navigating. Thus, the proposed KAZE-SLAM method has the capability to accurately detect highly distinctive and accurate feature correspondence for robust and precise navigation in GPS-denied areas. © 2025 SPIE. All rights reserved.",Abraham C.E.; Prasad S.; Kumar D.,2025,10.1117/12.3064546,Proceedings of SPIE - The International Society for Optical Engineering,Scopus
