id,title,year,source,doi,venue,in_priority_300,priority_rank,done_Y_N,pdf_filename,pdf_present,in_extracted_master,extraction_pending,status,remarks
REC_0444,Autonomous Aerial Swarming in GNSS-denied Environments with High Obstacle Density,2021,IEEE_Xplore,10.1109/ICRA48506.2021.9561284,,Y,199,Y,REC_0444.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0444.pdf
REC_0459,Safe Tightly-Constrained UAV Swarming in GNSS-denied Environments,2021,IEEE_Xplore,10.1109/ICUAS51884.2021.9476794,,Y,200,Y,REC_0459.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0459.pdf
REC_0111,Position Estimation for Drones based on Visual SLAM and IMU in GPS-denied Environment,2019,IEEE_Xplore,10.1109/ICRoM48714.2019.9071826,,Y,201,Y,REC_0111.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0111.pdf
REC_0115,Low Computational Data Fusion Approach Using INS and UWB for UAV Navigation Tasks in GPS-Denied Environments,2019,IEEE_Xplore,10.1109/PDCAT46702.2019.00080,,Y,202,Y,REC_0115.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0115.pdf
REC_0138,Autonomous Exploration and Mapping System Using Heterogeneous UAVs and UGVs in GPS-Denied Environments,2019,IEEE_Xplore,10.1109/TVT.2018.2890416,,Y,203,Y,REC_0138.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0138.pdf
REC_0179,Wireless Local Positioning System for Controlled UAV Landing in GNSS-Denied Environment,2019,IEEE_Xplore,10.1109/MetroAeroSpace.2019.8869587,,Y,204,Y,REC_0179.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0179.pdf
REC_0196,Navigation of Simultaneous Localization and Mapping by Fusing RGB-D Camera and IMU on UAV,2019,IEEE_Xplore,10.1109/SAFEPROCESS45799.2019.9213339,,Y,205,Y,REC_0196.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0196.pdf
REC_0271,Hybrid IMU-Aided Approach for Optimized Visual Odometry,2019,IEEE_Xplore,10.1109/GlobalSIP45357.2019.8969460,,Y,206,Y,REC_0271.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0271.pdf
REC_0343,Vision-Aided Multi-UAV Autonomous Flocking in GPS-Denied Environment,2019,IEEE_Xplore,10.1109/TIE.2018.2824766,,Y,207,Y,REC_0343.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0343.pdf
REC_0455,Airborne-Relay-based Algorithm for Locating Crashed UAVs in GPS-Denied Environments,2019,IEEE_Xplore,10.1109/UEMCON47517.2019.8993065,,Y,208,Y,REC_0455.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0455.pdf
REC_0534,Integrated UWB-Vision Approach for Autonomous Docking of UAVs in GPS-denied Environments,2019,IEEE_Xplore,10.1109/ICRA.2019.8793851,,Y,209,Y,REC_0534.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0534.pdf
REC_0598,Compact Passive Millimeter Wave Imager for Degraded Visual and GPS-Denied Navigation,2019,IEEE_Xplore,10.1109/RAPID.2019.8864251,,Y,210,Y,REC_0598.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0598.pdf
REC_0631,Invited Speaker 1: Navigation without GPS for Unmanned Aerial Vehicles,2019,IEEE_Xplore,10.1109/IConDA47345.2019.9034681,,Y,211,Y,REC_0631.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0631.pdf
REC_0716,Cooperative Search Area optimization using Multiple Unmanned Aerial Vehicles in a GPS-denied Environment,2019,IEEE_Xplore,10.1109/ICUAS.2019.8798332,,Y,212,Y,REC_0716.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0716.pdf
REC_0814,Monocular Vision Aided Autonomous UAV Navigation in Indoor Corridor Environments,2019,IEEE_Xplore,10.1109/TSUSC.2018.2810952,,Y,213,Y,REC_0814.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0814.pdf
REC_0859,A Multimode Visual-Inertial Navigation Method for Fixed-wing Aircraft Approach and Landing in GPS-denied and Low Visibility Environments,2019,IEEE_Xplore,10.1109/DASC43569.2019.9081785,,Y,214,Y,REC_0859.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0859.pdf
REC_0986,Field Test Results of GNSS-denied Inertial Navigation aided by Phased-array Radio Systems for UAVs,2019,IEEE_Xplore,10.1109/ICUAS.2019.8798057,,Y,215,Y,REC_0986.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0986.pdf
REC_1011,Real-time unmanned aerial system (UAS) based interference localization in a GNSS denied environment,2019,Scopus,10.33012/2019.16992,,Y,216,Y,REC_1011.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1011.pdf
REC_1021,GPS-denied UAV localization using pre-existing satellite imagery,2019,Scopus,10.1109/ICRA.2019.8793558,,Y,217,Y,REC_1021.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1021.pdf
REC_1059,Enhanced drone navigation in GNSS denied environment using VDM and Hall effect sensor,2019,Scopus,10.3390/ijgi8040169,,Y,218,Y,REC_1059.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1059.pdf
REC_1063,Visual Inertial Navigation for a Small UAV Using Sparse and Dense Optical Flow,2019,Scopus,10.1109/REDUAS47371.2019.8999672,,Y,219,Y,REC_1063.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1063.pdf
REC_1090,UAV navigation in GPS-denied environment using particle filtered RVL,2019,Scopus,10.1117/12.2518516,,Y,220,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1117/12.2518516)
REC_1130,Robust GNSS-denied localization for UAV using particle filter and visual odometry,2019,Scopus,10.1007/s00138-019-01046-4,,Y,221,Y,REC_1130.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1130.pdf
REC_1200,RF-Drone: Multi-tag system for RF-ID enables drone tracking in GPS-denied environments,2019,Scopus,10.1587/transcom.2018DRP0005,,Y,222,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1587/transcom.2018DRP0005)
REC_1209,Immunity-based framework for autonomous flight in GNSS-denied environment,2019,Scopus,10.15866/irease.v12i6.16215,,Y,223,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.15866/irease.v12i6.16215)
REC_1267,Field-testing of a UAV-UGV team for GNSS-denied navigation in subterranean environments,2019,Scopus,10.33012/2019.16912,,Y,224,Y,REC_1267.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1267.pdf
REC_1294,Localization Fusion for Aerial Vehicles in Partially GNSS Denied Environments,2019,Scopus,10.1007/978-3-030-14984-0_20,,Y,225,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1007/978-3-030-14984-0_20)
REC_1363,CSLAM and GPS based navigation for multi-UAV cooperative transportation system,2019,Scopus,10.1007/978-3-030-27535-8_29,,Y,226,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1007/978-3-030-27535-8_29)
REC_1451,Vision Model-Based Real-Time Localization of Unmanned Aerial Vehicle for Autonomous Structure Inspection under GPS-Denied Environment,2019,Scopus,10.1061/9780784482445.037,,Y,227,Y,REC_1451.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1451.pdf
REC_1541,Visual-Thermal Landmarks and Inertial Fusion for Navigation in Degraded Visual Environments,2019,Scopus,10.1109/AERO.2019.8741787,,Y,228,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1109/AERO.2019.8741787)
REC_1553,Real-Time Monocular Vision-Based UAV Obstacle Detection and Collision Avoidance in GPS-Denied Outdoor Environments Using CNN MobileNet-SSD,2019,Scopus,10.1007/978-3-030-33749-0_49,,Y,229,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1007/978-3-030-33749-0_49)
REC_1640,Automatic landing of a low-cost quadrotor using monocular vision and Kalman filter in GPS-denied environments,2019,Scopus,10.3906/elk-1809-204,,Y,230,Y,REC_1640.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1640.pdf
REC_0010,Autonomous long-range navigation in GNSS-denied environment with low-cost UAV platform,2018,IEEE_Xplore,10.1109/SYSCON.2018.8369592,,Y,231,Y,REC_0010.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0010.pdf
REC_0017,Development of Nano UAV Platform for Navigation in GPS-Denied Environment Using Snapdragon,2018,IEEE_Xplore,10.1109/IECON.2018.8592913,,Y,232,Y,REC_0017.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0017.pdf
REC_0071,Radar-Based High-Accuracy 3D Localization of UAVs for Landing in GNSS-Denied Environments,2018,IEEE_Xplore,10.1109/ICMIM.2018.8443483,,Y,233,Y,REC_0071.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0071.pdf
REC_0080,Enabling Computer Vision-Based Autonomous Navigation for Unmanned Aerial Vehicles in Cluttered GPS-Denied Environments,2018,IEEE_Xplore,10.1109/ITSC.2018.8569695,,Y,234,Y,REC_0080.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0080.pdf
REC_0118,A Vision-Aided Navigation System by Ground-Aerial Vehicle Cooperation for UAV in GNSS-Denied Environments,2018,IEEE_Xplore,10.1109/GNCC42960.2018.9019191,,Y,235,Y,REC_0118.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0118.pdf
REC_0318,Cooperative Navigation Method Based on Adaptive CKF for UAVs In GPS Denied Areas,2018,IEEE_Xplore,10.1109/GNCC42960.2018.9018972,,Y,236,Y,REC_0318.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0318.pdf
REC_0332,Thermal-Inertial Localization for Autonomous Navigation of Aerial Robots through Obscurants,2018,IEEE_Xplore,10.1109/ICUAS.2018.8453447,,Y,237,Y,REC_0332.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0332.pdf
REC_0363,Enhanced UAV navigation in GNSS denied environment using repeated dynamics pattern recognition,2018,IEEE_Xplore,10.1109/PLANS.2018.8373497,,Y,238,Y,REC_0363.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0363.pdf
REC_0464,Relative visual-inertial odometry for fixed-wing aircraft in GPS-denied environments,2018,IEEE_Xplore,10.1109/PLANS.2018.8373454,,Y,239,Y,REC_0464.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0464.pdf
REC_0617,Visual-Inertial Fusion for Indoor Autonomous Navigation of a Quadrotor Using ORB-SLAM,2018,IEEE_Xplore,10.1109/LARS/SBR/WRE.2018.00028,,Y,240,Y,REC_0617.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0617.pdf
REC_0647,Radiation Source Localization in GPS-Denied Environments Using Aerial Robots,2018,IEEE_Xplore,10.1109/ICRA.2018.8460760,,Y,241,Y,REC_0647.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0647.pdf
REC_0693,Characterization and Testing of a High-Resolution Time-of-Flight Camera for Autonomous Navigation,2018,IEEE_Xplore,10.1109/MetroAeroSpace.2018.8453522,,Y,242,Y,REC_0693.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_0693.pdf
REC_0973,Landmark Placement for Localization in a GPS-denied Environment,2018,IEEE_Xplore,10.23919/ACC.2018.8431886,,Y,243,Y,REC_0973.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0973.pdf
REC_0993,"Fast, autonomous flight in GPS-denied and cluttered environments",2018,Scopus,10.1002/rob.21774,,Y,244,Y,REC_0993.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0993.pdf
REC_1028,Integrated navigation for autonomous drone in GPS and GPS-denied environments,2018,Scopus,10.20965/jrm.2018.p0373,,Y,245,Y,REC_1028.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1028.pdf
REC_1055,An Autonomously Navigation System for Forestry Quadrotor within GPS-denied Below-canopy Environment,2018,Scopus,10.1109/GNCC42960.2018.9019136,,Y,246,Y,REC_1055.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1055.pdf
REC_1070,Hybrid Machine Learning VDM for UAVs in GNSS-denied Environment,2018,Scopus,10.1002/navi.249,,Y,247,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1002/navi.249)
REC_1132,Minimalistic approach for monocular SLAM system applied to micro aerial vehicles in GPS-denied environments,2018,Scopus,10.1177/0142331217747343,,Y,248,Y,REC_1132.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1132.pdf
REC_1137,"Integrated guidance, navigation, and control system for a UAV in a GPS denied environment",2018,Scopus,10.5220/0006908204400447,,Y,249,Y,REC_1137.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1137.pdf
REC_1192,Indoor UAV Localization Using a Tether,2018,Scopus,10.1109/SSRR.2018.8468627,,Y,250,Y,REC_1192.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1192.pdf
REC_1210,"Experiments in Fast, Autonomous, GPS-Denied Quadrotor Flight",2018,Scopus,10.1109/ICRA.2018.8463214,,Y,251,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1109/ICRA.2018.8463214)
REC_1217,Vision based UAS navigation for RFI localization,2018,Scopus,10.33012/2018.16060,,Y,252,Y,REC_1217.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1217.pdf
REC_1268,SOFT-SLAM: Computationally efficient stereo visual simultaneous localization and mapping for autonomous unmanned aerial vehicles,2018,Scopus,10.1002/rob.21762,,Y,253,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1002/rob.21762)
REC_1283,Cooperative monocular-based SLAM for multi-UAV systems in GPS-denied environments,2018,Scopus,10.3390/s18051351,,Y,254,Y,REC_1283.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1283.pdf
REC_1286,Hybrid camera array-based UAV auto-landing on moving UGV in GPS-denied environment,2018,Scopus,10.3390/rs10111829,,Y,255,Y,REC_1286.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1286.pdf
REC_1307,An architecture for robust UAV navigation in GPS-denied areas,2018,Scopus,10.1002/rob.21757,,Y,256,Y,REC_1307.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1307.pdf
REC_1313,A smart hybrid vision aided inertial navigation system approach for UAVs in a GNSS denied environment,2018,Scopus,10.1002/navi.270,,Y,257,Y,REC_1313.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1313.pdf
REC_1320,Radar and visual odometry integrated system aided navigation for UAVS in GNSS denied environment,2018,Scopus,10.3390/s18092776,,Y,258,Y,REC_1320.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1320.pdf
REC_1403,Simless GSM positioning for navigation in GPS-denied environments,2018,Scopus,10.1108/AEAT-01-2017-0029,,Y,259,Y,REC_1403.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1403.pdf
REC_1555,Bounding visual odometry drift with radio range data for small unmanned aerial vehicles,2018,Scopus,10.33012/2018.15952,,Y,260,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.33012/2018.15952)
REC_1612,Visual GPS-denied multi-agent localization & terrain classification,2018,Scopus,10.1109/AERO.2018.8396392,,Y,261,Y,REC_1612.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1612.pdf
REC_1676,More Robust Features for Adaptive Visual Navigation of UAVs in Mixed Environments: A Novel Localisation Framework,2018,Scopus,10.1007/s10846-017-0650-2,,Y,262,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1007/s10846-017-0650-2)
REC_1679,Self-localization of unmanned aerial vehicles based on optical flow in onboard camera images,2018,Scopus,10.1007/978-3-319-76072-8_8,,Y,263,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1007/978-3-319-76072-8_8)
REC_0345,Distance function based 6DOF localization for unmanned aerial vehicles in GPS denied environments,2017,IEEE_Xplore,10.1109/IROS.2017.8206421,,Y,264,Y,REC_0345.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0345.pdf
REC_0438,Vision-based object path following on a quadcopter for GPS-denied environments,2017,IEEE_Xplore,10.1109/ICUAS.2017.7991500,,Y,265,Y,REC_0438.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0438.pdf
REC_0896,Robust autonomous flight and mission management for MAVs in GPS-denied environments,2017,IEEE_Xplore,10.1109/ASCC.2017.8287144,,Y,266,Y,REC_0896.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_0896.pdf
REC_0932,Development of a Plug-and-Play Infrared Landing System for Multirotor Unmanned Aerial Vehicles,2017,IEEE_Xplore,10.1109/CRV.2017.23,,Y,267,Y,REC_0932.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0932.pdf
REC_1002,An integrated UAV navigation system based on geo-registered 3D point cloud,2017,Scopus,10.1109/MFI.2017.8170396,,Y,268,Y,REC_1002.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1002.pdf
REC_1095,A multi-sensorial simultaneous localization and mapping (SLAM) system for low-cost micro aerial vehicles in GPS-denied environments,2017,Scopus,10.3390/s17040802,,Y,269,Y,REC_1095.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1095.pdf
REC_1366,Cooperative Localisation of a GPS-Denied UAV in 3-Dimensional Space Using Direction of Arrival Measurements,2017,Scopus,10.1016/j.ifacol.2017.08.1226,,Y,270,Y,REC_1366.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1366.pdf
REC_1480,Pose estimation for an autonomous vehicle using monocular vision,2017,Scopus,10.1109/INDIANCC.2017.7846512,,Y,271,Y,REC_1480.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1480.pdf
REC_1539,3D mapping for autonomous quadrotor aircraft,2017,Scopus,10.1142/S2301385017400064,,Y,272,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1142/S2301385017400064)
REC_1564,Ultra-wideband based cooperative relative localization algorithm and experiments for multiple unmanned aerial vehicles in GPS denied environments,2017,Scopus,10.1177/1756829317695564,,Y,273,Y,REC_1564.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1564.pdf
REC_1619,Robust Autonomous Flight in Constrained and Visually Degraded Shipboard Environments,2017,Scopus,10.1002/rob.21670,,Y,274,Y,REC_1619.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1619.pdf
REC_0242,Survey on UAV navigation in GPS denied environments,2016,IEEE_Xplore,10.1109/SCOPES.2016.7955787,,Y,275,Y,REC_0242.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_0242.pdf
REC_0255,A stereo and rotating laser framework for UAV navigation in GPS denied environment,2016,IEEE_Xplore,10.1109/IECON.2016.7793246,,Y,276,Y,REC_0255.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0255.pdf
REC_0296,Optical flow sensor integrated navigation system for quadrotor in GPS-denied environment,2016,IEEE_Xplore,10.1109/ICRAE.2016.7738795,,Y,277,Y,REC_0296.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0296.pdf
REC_0362,Unmanned aerial vehicle relative navigation in GPS denied environments,2016,IEEE_Xplore,10.1109/PLANS.2016.7479719,,Y,278,Y,REC_0362.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_0362.pdf
REC_0752,Cooperative localisation of UAVs in a GPS-denied environment using bearing measurements,2016,IEEE_Xplore,10.1109/CDC.2016.7798924,,Y,279,Y,REC_0752.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0752.pdf
REC_1001,Perception and navigation for an autonomous quadrotor in GPS-denied environments,2016,Scopus,10.2316/Journal.206.2016.6.206-4434,,Y,280,Y,REC_1001.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1001.pdf
REC_1064,Autonomous Navigation for Micro Aerial Vehicles in Complex GNSS-denied Environments,2016,Scopus,10.1007/s10846-015-0274-3,,Y,281,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1007/s10846-015-0274-3)
REC_1103,Integrated navigation of aerial robot for GPS and GPS-denied environment,2016,Scopus,10.1088/1742-6596/744/1/012219,,Y,282,Y,REC_1103.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1103.pdf
REC_1186,Landmarks based path planning for UAVs in GPS-denied areas,2016,Scopus,10.1016/j.ifacol.2016.03.086,,Y,283,Y,REC_1186.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1186.pdf
REC_1187,Group coordination and path replan tactics in GPS denied environments,2016,Scopus,10.1109/ICUAS.2016.7502646,,Y,284,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1109/ICUAS.2016.7502646)
REC_1322,Indoor SLAM for Micro Aerial Vehicles Control Using Monocular Camera and Sensor Fusion,2016,Scopus,10.1109/ICARSC.2016.46,,Y,285,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1109/ICARSC.2016.46)
REC_1336,Multi-sensor robust relative estimation framework for GPS-denied multirotor aircraft,2016,Scopus,10.1109/ICUAS.2016.7502619,,Y,286,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1109/ICUAS.2016.7502619)
REC_1373,Enabling UAV navigation with sensor and environmental uncertainty in cluttered and GPS-denied environments,2016,Scopus,10.3390/s16050666,,Y,287,Y,REC_1373.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1373.pdf
REC_1378,Optical Flow Sensor/INS/Magnetometer Integrated Navigation System for MAV in GPS-Denied Environment,2016,Scopus,10.1155/2016/6105803,,Y,288,Y,REC_1378.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1378.pdf
REC_1400,Indoor SLAM for micro aerial vehicles using visual and laser sensor fusion,2016,Scopus,10.1007/978-3-319-27146-0_41,,Y,289,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1007/978-3-319-27146-0_41)
REC_1423,A robust real-time vision based GPS-denied navigation system of UAV,2016,Scopus,10.1109/CYBER.2016.7574843,,Y,290,Y,REC_1423.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1423.pdf
REC_1438,3D motion planning for UAVs in GPS-denied unknown forest environment,2016,Scopus,10.1109/IVS.2016.7535393,,Y,291,Y,REC_1438.pdf,Y,N,Y,PDF_present_master_missing,Y - PDF present in 05_papers_fulltext/REC_1438.pdf
REC_1561,Characterization of mountain drainage patterns for GPS-denied UAS navigation augmentation,2016,Scopus,10.1007/s00138-015-0723-9,,Y,292,Y,REC_1561.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_1561.pdf
REC_1608,Long-term aerial robot localization based on visual odometry and radio-based ranging,2016,Scopus,10.1109/ICUAS.2016.7502653,,Y,293,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1109/ICUAS.2016.7502653)
REC_1609,GPS Denied UAV Routing with Communication Constraints,2016,Scopus,10.1007/s10846-016-0343-2,,Y,294,N,NONE,N,N,N,Truly_pending,N - Pending download from Scopus (DOI: 10.1007/s10846-016-0343-2)
REC_0025,Design of an UWB indoor-positioning system for UAV navigation in GNSS-denied environments,2015,IEEE_Xplore,10.1109/IPIN.2015.7346960,,Y,295,Y,REC_0025.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0025.pdf
REC_0057,ROS+unity: An efficient high-fidelity 3D multi-UAV navigation and control simulator in GPS-denied environments,2015,IEEE_Xplore,10.1109/IECON.2015.7392488,,Y,296,Y,REC_0057.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0057.pdf
REC_0369,Autonomous Flight Control of a Nano Quadrotor Helicopter in a GPS-Denied Environment Using On-Board Vision,2015,IEEE_Xplore,10.1109/TIE.2015.2420036,,Y,297,Y,REC_0369.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0369.pdf
REC_0461,Autonomous MAV navigation in complex GNSS-denied 3D environments,2015,IEEE_Xplore,10.1109/SSRR.2015.7443012,,Y,298,Y,REC_0461.pdf,Y,N,Y,PDF_present_master_missing,N - Pending download from IEEE_Xplore (DOI: 10.1109/SSRR.2015.7443012)
REC_0594,Google map aided visual navigation for UAVs in GPS-denied environment,2015,IEEE_Xplore,10.1109/ROBIO.2015.7418753,,Y,299,Y,REC_0594.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0594.pdf
REC_0719,Autonomous landing of small unmanned aerial rotorcraft based on monocular vision in GPS-denied area,2015,IEEE_Xplore,10.1109/JAS.2015.7032912,,Y,300,Y,REC_0719.pdf,Y,Y,N,OK_fully_integrated,Y - PDF present in 05_papers_fulltext/REC_0719.pdf
REC_0008,A Framework for UAV Navigation and Exploration in GPS-Denied Environments,2019,IEEE_Xplore,10.1109/AERO.2019.8741612,,N,,N/A,REC_0008.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0023,Autonomous Aerial Navigation in GPS-Denied Environments,2025,IEEE_Xplore,10.1109/INSPIRE67328.2025.11300665,,N,,N/A,REC_0023.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0035,State Estimation and Control for Micro Aerial Vehicles in GPS-denied Environments,2020,IEEE_Xplore,10.1109/WCSP49889.2020.9299710,,N,,N/A,REC_0035.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
REC_0053,Vision-based Navigation of Unmanned Aerial Vehicles,2024,IEEE_Xplore,10.1109/ICACCM61117.2024.11059131,,N,,N/A,REC_0053.pdf,Y,Y,N,ORPHAN,Orphan PDF on disk
